parcelid,xcoord_p,ycoord_p,sqft_p,taz_p,block_p,hh_p,stugrad_p,stuhgh_p,stuuni_p,empedu_p,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,emptot_p,parkdy_p,parkhr_p,ppricdyp,pprichrp
12114,6327347.015,2189062.684,294.955,517,0,15.0,0,0,0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0,0,0,0
12115,6328022.855,2191007.482,211.032,517,0,20.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0
12116,6327796.609,2189458.47,64.262,517,0,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12117,6328115.317000001,2189421.8959999997,139.2,517,0,10.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12118,6328672.804,2191020.434,197.12599999999998,518,0,18.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12119,6329552.954,2190676.517,249.755,518,0,24.0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0
12120,6328756.996,2191338.328,284.55,518,0,31.0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0,0,0,0
12121,6328848.992000001,2190489.793,395.499,518,0,34.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0
12122,6329712.219,2189424.527,341.142,518,0,26.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12123,6328762.095,2190049.558,255.896,518,0,29.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0
12124,6328481.387,2190628.101,127.95299999999999,518,0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12125,6329562.656,2191327.2569999998,255.03400000000002,518,0,22.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0
12126,6328759.24,2189739.917,256.265,518,0,22.0,0,0,0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,6.0,0,0,0,0
12127,6328755.426,2189429.748,255.523,518,0,19.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12128,6329556.943,2191000.4669999997,248.03900000000002,518,0,19.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0
12129,6329035.208,2190957.2630000003,66.243,518,0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12130,6329583.3610000005,2190354.773,257.98,518,0,17.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12131,6329350.37,2189012.278,573.582,518,0,25.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,6.0,0,0,0,0
12132,6328751.875,2189105.988,276.70799999999997,518,0,13.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
12133,6329650.457,2189882.994,588.029,518,37599,0.0,545,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12134,6332716.522999999,2206687.056,396.245,1441,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12135,6331550.545,2207724.68,879.404,1441,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12136,6331874.51,2199546.484,13413.433,1456,11989373,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1220,320,6000,1500
12137,6330954.228999999,2197448.307,78.593,1469,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12138,6331180.17,2196634.746,3592.992,1469,0,74.0,0,0,0,77.0,29.0,143.0,1.0,168.0,1142.0,0.0,11.0,77.0,1648.0,0,0,0,0
12139,6332176.316000001,2196587.454,114.725,1469,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12140,6332882.469,2196301.265,2122.716,1472,0,0.0,0,0,0,0.0,467.0,0.0,0.0,0.0,20.0,91.0,24.0,0.0,602.0,0,0,0,0
12141,6333692.172,2195166.074,158.423,1480,0,16.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
12142,6334208.02,2194585.181,207.46200000000002,1480,0,23.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12143,6334373.818,2196019.517,431.48,1480,0,28.0,0,0,0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,74.0,0,0,0,0
12144,6334593.765,2194528.71,143.541,1480,0,57.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12145,6334485.066000001,2195310.543,383.24300000000005,1480,0,35.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
12146,6333948.166,2194586.476,208.827,1480,0,22.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12147,6333887.53,2195672.259,495.542,1480,0,51.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12148,6332776.02,2194859.5730000003,970.2589999999999,1480,0,9.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12149,6333168.302999999,2194559.3230000003,192.201,1480,0,19.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12150,6333510.254,2195875.591,334.48699999999997,1480,0,46.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
12151,6334642.557,2194671.133,297.789,1480,0,51.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12152,6333429.847999999,2194722.733,274.623,1480,0,29.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12153,6334224.674,2195112.904,210.362,1480,0,23.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12154,6334901.491,2194380.0609999998,103.92299999999999,1480,0,21.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12155,6333687.18,2194523.18,177.025,1480,0,17.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
12156,6330625.438999999,2193840.452,555.56,1486,0,0.0,0,0,0,0.0,64.0,0.0,0.0,0.0,12.0,167.0,32.0,0.0,275.0,0,0,0,0
12157,6330723.9229999995,2194532.1769999997,692.862,1486,0,0.0,0,0,0,0.0,354.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,396.0,0,0,0,0
12158,6330964.573,2193130.5130000003,1565.121,1486,0,0.0,0,0,0,0.0,605.0,0.0,0.0,7.0,95.0,359.0,24.0,0.0,1090.0,0,0,0,0
12159,6332122.42,2192217.173,548.811,1488,0,0.0,0,0,0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,164.0,0,0,0,0
12160,6331974.482999999,2193572.741,954.363,1488,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,111.0,0,0,0,0
12161,6332713.151000001,2193427.3959999997,103.208,1489,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12162,6333228.851,2193422.609,114.46600000000001,1489,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12163,6332759.121,2193630.909,114.11200000000001,1489,0,8.0,0,0,0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0,0,0,0
12164,6333275.752,2193626.206,89.721,1489,0,12.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12165,6333097.472,2192420.194,856.944,1490,0,78.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0
12166,6332922.169,2191868.228,61.098,1490,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12167,6334373.507999999,2193546.1119999997,1712.6789999999999,1490,0,582.0,0,0,0,0.0,92.0,0.0,7.0,33.0,53.0,46.0,15.0,0.0,246.0,0,0,0,0
12168,6333197.028,2191893.048,81.697,1490,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12169,6333346.782000001,2192058.0330000003,125.21,1490,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12170,6333151.158,2192294.917,57.513000000000005,1490,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12171,6334296.475,2191923.377,198.209,1490,0,31.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
12172,6334344.206,2191621.41,75.477,1490,0,9.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12173,6332829.592,2192286.171,110.32600000000001,1490,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12174,6332585.272999999,2192246.087,67.922,1490,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12175,6334329.282000001,2192288.423,1577.116,1490,0,303.0,0,0,0,0.0,0.0,0.0,0.0,36.0,101.0,1.0,1.0,0.0,139.0,0,0,0,0
12176,6332654.993,2191753.184,293.872,1490,0,0.0,0,0,0,0.0,15.0,0.0,0.0,4.0,5.0,24.0,10.0,0.0,58.0,0,0,0,0
12177,6332947.097,2192070.095,87.882,1490,0,165.0,0,0,0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,9.0,0,0,0,0
12178,6330626.994,2190674.234,155.533,1496,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,20.0,0,0,0,0
12179,6330588.075,2190357.69,125.15299999999999,1496,0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,9.0,0,0,0,0
12180,6331367.311000001,2190001.466,3137.071,1496,0,0.0,0,0,0,0.0,59.0,0.0,0.0,3.0,36.0,705.0,12.0,0.0,815.0,0,0,0,0
12181,6330530.317000001,2189857.1580000003,194.21,1496,0,0.0,0,0,0,0.0,43.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,53.0,0,0,0,0
12182,6332356.779,2189889.113,1335.543,1497,0,8.0,0,0,0,0.0,58.0,0.0,3.0,210.0,69.0,0.0,0.0,0.0,340.0,0,0,0,0
12183,6332595.0770000005,2189950.437,493.81300000000005,1497,0,0.0,0,0,0,0.0,67.0,0.0,0.0,46.0,31.0,0.0,0.0,0.0,144.0,0,0,0,0
12184,6334400.472999999,2191186.506,421.25699999999995,1498,0,52.0,0,0,0,0.0,4.0,0.0,4.0,41.0,28.0,0.0,0.0,7.0,84.0,0,0,0,0
12185,6335028.822000001,2189262.361,1086.441,1498,0,5.0,0,0,0,0.0,0.0,0.0,176.0,0.0,197.0,0.0,0.0,5.0,378.0,0,0,0,0
12186,6335030.085,2190210.085,222.294,1498,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12187,6333686.482999999,2190332.906,5059.545999999999,1498,202996,15.0,0,0,0,6.0,119.0,39.0,24.0,1534.0,542.0,15.0,1.0,76.0,2356.0,50,50,0,0
12188,6290693.072000001,2181658.329,101.507,2367,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12189,6287965.316000001,2185459.554,32917.013999999996,2367,0,17.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,9.0,0,0,0,0
12190,6289427.205,2182464.23,6760.203,2367,0,14.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0,0,0,0
12191,6294093.88,2188796.378,466.416,482,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12192,6293043.682,2189170.273,257.297,482,0,13.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0
12193,6293682.996,2189415.883,260.808,482,0,0.0,0,0,0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,0,0
12194,6293440.587,2188974.8959999997,190.252,482,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12195,6292635.757999999,2189491.383,173.65599999999998,482,0,12.0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0,0,0,0
12196,6293533.152000001,2189825.66,117.131,482,0,12.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,21.0,0,0,0,0
12197,6293268.195,2189565.905,185.93099999999998,482,0,15.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0
12198,6292618.522999999,2188279.328,1312.296,1311,0,0.0,0,0,0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0,0,0,0
12199,6294007.775,2183246.275,226.83900000000003,1315,0,16.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12200,6295658.254,2182080.887,216.19,1315,0,20.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
12201,6295546.344,2183160.67,153.49200000000002,1315,0,16.0,0,0,0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,6.0,0,0,0,0
12202,6293611.382999999,2181588.7290000003,421.103,1315,0,20.0,0,0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0,0,0,0
12203,6295939.783,2183078.804,94.68700000000001,1315,0,6.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
12204,6295489.305,2182430.825,531.602,1315,0,44.0,0,0,0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,7.0,0,0,0,0
12205,6295283.511,2183442.006,183.862,1315,0,18.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
12206,6294157.299,2182439.33,1314.9289999999999,1315,0,86.0,0,0,0,0.0,0.0,0.0,15.0,58.0,9.0,0.0,0.0,0.0,82.0,0,0,0,0
12207,6294778.313999999,2182068.945,140.221,1315,0,12.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12208,6295631.337,2183601.46,363.158,1315,0,24.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0,0,0,0
12209,6295002.366,2181554.203,1747.329,1315,0,54.0,0,0,0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,6.0,0,0,0,0
12210,6295377.124,2182879.476,432.666,1315,0,36.0,0,0,0,0.0,0.0,0.0,48.0,4.0,0.0,0.0,0.0,0.0,52.0,0,0,0,0
12211,6300512.867000001,2188742.7430000002,599.621,525,0,41.0,0,0,0,0.0,0.0,0.0,0.0,6.0,0.0,18.0,0.0,0.0,24.0,0,0,0,0
12212,6300297.616,2188421.7180000003,831.315,525,0,73.0,0,0,0,0.0,0.0,0.0,4.0,1.0,14.0,0.0,13.0,0.0,32.0,0,0,0,0
12213,6301050.364,2187703.2630000003,356.032,525,0,35.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12214,6300781.379,2186975.761,174.93400000000003,525,0,19.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12215,6301009.91,2186715.031,366.829,525,0,14.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
12216,6300462.5370000005,2187294.921,357.67699999999996,525,0,39.0,0,0,0,0.0,0.0,0.0,46.0,5.0,0.0,0.0,0.0,0.0,51.0,0,0,0,0
12217,6300667.219,2187915.998,262.681,525,0,28.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0,0,0,0
12218,6300616.43,2187493.057,266.33799999999997,525,0,31.0,0,0,0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0
12219,6300842.44,2188141.0530000003,162.216,525,0,19.0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0
12220,6299912.93,2187821.086,210.483,525,0,17.0,0,0,0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0,0,0,0
12221,6299826.393999999,2188088.402,221.06799999999998,525,0,22.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0,0,0,0
12222,6300846.167,2180562.4269999997,2119.771,1318,0,170.0,0,0,0,0.0,0.0,0.0,2.0,0.0,147.0,1.0,18.0,271.0,439.0,0,0,0,0
12223,6300691.124,2181000.171,267.367,1318,0,0.0,0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,4.0,8.0,28.0,0,0,0,0
12224,6299158.217,2182551.767,6839.64,1318,0,0.0,0,0,0,30.0,0.0,0.0,236.0,0.0,3.0,30.0,67.0,0.0,366.0,0,0,0,0
12225,6300193.281,2183474.304,159.399,540,0,11.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12226,6300581.432,2183853.899,845.5089999999999,540,0,77.0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,9.0,0,0,0,0
12227,6301062.351,2185523.503,416.723,540,0,47.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0
12228,6299960.359,2183584.509,36.137,540,0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12229,6300653.215,2184668.663,1084.249,540,246100,45.0,719,0,0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,60,60,0,0
12230,6300828.375,2186226.484,443.204,540,0,27.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
12231,6300131.752,2185873.866,334.44800000000004,540,0,59.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
12232,6301290.311000001,2183767.98,219.02700000000002,540,0,73.0,0,0,0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,0,0,0,0
12233,6300128.195,2185622.404,333.93300000000005,540,0,59.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0
12234,6300303.641,2185319.01,365.894,540,0,53.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12235,6299601.485,2185051.703,838.557,540,0,83.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0,0,0,0
12236,6300071.777000001,2186127.168,304.178,540,0,53.0,0,0,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0,0,0,0
12237,6299751.444,2184666.668,348.593,540,0,39.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12238,6301023.698,2184467.563,121.97399999999999,540,0,16.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
12239,6303093.38,2187329.151,311.019,526,0,37.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12240,6302202.01,2186945.242,133.77100000000002,526,0,15.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12241,6301967.908,2188448.121,1165.994,526,0,480.0,0,0,0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,10.0,0,0,0,0
12242,6305545.379,2186436.383,17.742,526,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12243,6304221.868,2186739.841,198.669,526,0,24.0,0,0,0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,0,0,0,0
12244,6302939.206,2187837.444,167.507,526,0,20.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12245,6303832.129,2186565.289,61.854,526,0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12246,6302102.488,2187388.431,86.075,526,0,10.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12247,6302974.886,2188087.68,285.246,526,0,42.0,0,0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0
12248,6301875.056,2187320.923,225.71900000000002,526,0,25.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
12249,6301673.607999999,2186952.466,728.693,526,0,62.0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0
12250,6303706.788,2187073.14,460.51800000000003,526,0,51.0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0,0,0,0
12251,6302030.087,2187834.065,70.514,526,0,5.0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0
12252,6302901.346,2186788.665,866.318,526,0,47.0,0,0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0,0,0,0
12253,6302292.372,2187518.69,175.986,526,0,17.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12254,6303113.643999999,2187599.586,372.038,526,0,38.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0
12255,6304835.857000001,2187068.84,309.51599999999996,526,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12256,6303466.956,2188078.274,281.742,526,0,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12257,6302773.12,2188331.688,141.825,526,0,24.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12258,6302041.084,2188358.329,343.69199999999995,526,0,34.0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0,0,0,0
12259,6304562.987000001,2186867.397,698.137,526,0,68.0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,0,0,0,0
12260,6302696.26,2185628.221,224.368,541,0,19.0,0,0,0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,7.0,0,0,0,0
12261,6302641.238,2183523.7909999997,54.518,541,0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12262,6303547.075,2185635.832,271.66200000000003,541,0,32.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12263,6301882.981000001,2184103.083,559.2919999999999,541,0,57.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
12264,6302032.845,2184812.732,380.85,541,0,39.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
12265,6303729.132999999,2186241.411,196.1,541,0,20.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12266,6302446.032000001,2184608.331,217.65,541,0,21.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
12267,6302392.449,2183911.156,251.43599999999998,541,0,28.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
12268,6301759.082,2186079.664,613.125,541,0,100.0,0,0,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0
12269,6301651.13,2184803.844,217.52599999999998,541,0,24.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12270,6302736.563999999,2186071.275,375.905,541,0,15.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
12271,6303292.651000001,2185792.241,331.124,541,0,39.0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0
12272,6302352.771000001,2185458.964,631.297,541,0,66.0,0,0,0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0
12273,6302086.892999999,2186405.06,40.951,541,0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12274,6302857.635,2184079.008,242.96200000000002,541,0,17.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12275,6303807.921,2185538.275,231.107,541,0,26.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
12276,6301688.549,2183704.172,339.55400000000003,541,0,16.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0
12277,6303061.935,2185328.179,95.95700000000001,541,0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
12278,6302648.699,2184015.8680000002,193.05599999999998,541,0,22.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
