parcelid,xcoord_p,ycoord_p,sqft_p,taz_p,block_p,hh_p,stugrad_p,stuhgh_p,stuuni_p,empedu_p,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,emptot_p,parkdy_p,parkhr_p,ppricdyp,pprichrp
10833,6546590.883,2135138.257,4.677,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10834,6558237.89,2137937.748,448.694,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10835,6566351.981,2149925.118,422.177,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10836,6573229.69,2155250.067,8265.354,2854,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10837,6562609.53,2159849.911,28443.92,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10838,6562388.766,2155766.229,5483.576,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10839,6561301.786,2142994.522,274.255,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10840,6547064.55,2134793.368,17.517,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10841,6547296.73,2134583.272,97.545,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10842,6634281.058,2182943.163,134236.59,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10843,6547251.023,2135286.721,93.101,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10844,6547042.688,2135040.61,20.56,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10845,6546794.803,2134824.243,99.071,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10846,6546834.544,2134611.833,108.072,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10847,6554915.713,2167064.263,3148.003,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10848,6562247.682,2142567.539,360.652,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10849,6558596.603,2143661.021,44398.08,2854,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10850,6585883.942,2169277.934,248.115,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10851,6563859.897,2140227.668,18583.054,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10852,6563540.607,2122756.12,53.327,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10853,6548381.133,2135383.008,1357.717,2854,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10854,6556176.049,2136968.15,89.937,2854,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10855,6557759.967,2134829.805,9219.657,2854,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10856,6599998.716,2193556.316,1100776.349,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10857,6587018.234,2154059.874,20240.683,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10858,6567599.495,2155758.711,1939.902,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10859,6586643.745,2169666.285,64.374,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10860,6585888.971,2169164.538,29.758,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10861,6586805.264,2168606.508,22.225,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10862,6578490.53,2155573.129,13679.85,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10863,6635283.071,2153985.372,37557.606,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10864,6579892.013,2153624.528,189.697,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10865,6572389.881,2153316.972,277.132,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10866,6565800.854,2146976.884,6790.62,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10867,6560485.022,2154222.241,47.587,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10868,6561596.578,2134523.307,36445.336,2854,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10869,6552719.602,2143549.083,854.155,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10870,6563524.674,2122985.372,59.325,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10871,6547024.555,2135295.31,21.076,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10872,6585882.892,2169481.76,116.516,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10873,6564854.665,2124628.777,1090.216,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10874,6569992.659,2164417.998,1409.292,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10875,6567753.803,2171371.064,4877.17,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10876,6564857.889,2171264.65,9456.321,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10877,6586833.24,2167745.469,1056.235,2854,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10878,6569968.97,2156674.667,17488.475,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10879,6596501.331,2177934.83,138784.444,2854,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10880,6575452.839,2157099.645,8006.434,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10881,6611905.999,2155345.622,1264.579,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10882,6569923.493,2153938.903,4268.948,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10883,6562758.105,2149540.789,10747.426,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10884,6557452.984,2160338.942,7440.802,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10885,6546856.516,2135279.571,61.374,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10886,6558594.428,2126615.894,31881.821,2854,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10887,6558989.667,2140512.307,258.91,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10888,6563641.776,2161985.636,4366.083,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10889,6548434.753,2155465.184,12769.81,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10890,6606100.124,2163673.151,392944.959,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10891,6572159.384,2162821.089,24475.396,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10892,6591787.736,2172583.286,2218.453,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10893,6573090.524,2157812.467,1074.106,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10894,6612482.6,2181537.291,14424.166,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10895,6547978.179,2154669.071,1088.083,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10896,6552466.051,2153658.717,344.77,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10897,6552092.931,2148510.312,66892.279,2854,0,8,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0
10898,6547277.842,2134803.355,69.477,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10899,6549703.614,2148752.336,4122.94,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10900,6556246.353,2136829.321,36.148,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10901,6549636.306,2139586.801,64567.661,2854,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10902,6557798.119,2129595.777,35.732,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10903,6566536.342,2144518.309,37.8,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10904,6626611.732,2152907.579,1346.107,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,6567267.273,2159237.762,28395.372,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10906,6557279.637,2156513.701,14830.411,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10907,6547173.472,2154494.081,615.746,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10908,6584293.936,2168822.223,120.99,2854,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10909,6551129.465,2153728.937,357.83,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10910,6560647.407,2141059.753,252.395,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10911,6555235.021,2133552.481,36.96,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10912,6553749.184,2154280.562,6886.465,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10913,6559552.237,2135271.938,16.239,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10914,6565856.299,2126543.732,26.5,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10915,6644343.588,2180569.918,117252.572,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10916,6535996.458,2162244.5,130.364,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10917,6552595.868,2153380.814,131.758,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10918,6617624.758,2183657.463,169365.732,2854,0,0,0,0,0,0,34,0,0,0,0,0,0,0,34,0,0,0,0
10919,6546645.211,2135324.966,53.928,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10920,6570194.663,2174788.274,2598.561,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10921,6630823.05,2167627.219,679306.31,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10922,6569745.507,2171794.236,11902.448,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10923,6586593.462,2169494.699,100.164,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10924,6604205.56,2183215.046,28875.954,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10925,6630017.408,2155296.314,5105.316,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10926,6564543.289,2153313.239,30433.661,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10927,6588254.321,2171413.972,2697.874,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10928,6582635.127,2176003.987,7.875,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10929,6587952.128,2172066.417,3418.926,2854,0,0,0,0,0,19,0,0,0,0,0,0,0,0,19,0,0,0,0
10930,6593383.555,2161615.148,19107.67,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10931,6617881.05,2157777.338,23080.32,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10932,6648253.09,2175479.767,1516.306,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10933,6561775.053,2142896.197,972.984,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10934,6628097.908,2153157.782,1605.032,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10935,6588558.433,2170086.811,16.348,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10936,6544340.074,2170807.019,462761.674,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10937,6551954.052,2153401.717,42.439,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10938,6557534.954,2150033.808,12377.572,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10939,6554893.727,2152217.254,5456.069,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10940,6556717.224,2131695.374,9891.747,2854,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10941,6579731.603,2181527.647,289623.774,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10942,6591545.722,2155422.804,16133.589,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10943,6546798.075,2135046.029,100.477,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10944,6547265.579,2135029.116,95.964,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10945,6577190.918,2172111.752,34059.146,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10946,6590489.839,2177133.145,32055.996,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10947,6603129.258,2155101.696,16606.388,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10948,6565018.169,2144564.574,6754.525,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10949,6568213.782,2154180.457,2850.731,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10950,6571827.574,2153338.478,371.12,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10951,6565191.173,2138598.256,4641.703,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10952,6587382.166,2168841.013,126.159,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10953,6586220.976,2170773.113,1912.837,2854,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10954,6551178.076,2143370.025,256.567,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10955,6555950.463,2167303.291,3889.182,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10956,6558261.433,2162349.702,16812.846,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10957,6549432.923,2153741.683,114.223,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10958,6553746.358,2142051.614,4982.53,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10959,6606423.936,2177378.767,48484.053,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10960,6718676.284,2244380.515,170.838,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10961,6720324.609,2242377.533,245.352,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10962,6661731.834,2170818.499,252.509,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10963,6663262.733,2170873.59,1740.03,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10964,6698307.192,2273431.221,1019997.891,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10965,6735138.481,2186935.72,411.438,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10966,6665029.401,2179184.359,374259.537,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10967,6739547.11,2215552.213,610.118,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10968,6664734.757,2169986.559,9374.662,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10969,6672243.56,2169190.036,1738.477,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10970,6675894.752,2170542.755,2376.517,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10971,6651689.398,2182300.861,51002.116,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10972,6659042.276,2171508.612,385.314,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10973,6673138.229,2197815.119,57.17,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10974,6745121.581,2191956.894,1152.804,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10975,6683975.249,2210969.248,650.802,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10976,6688863.006,2204831.683,511.86,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10977,6710336.893,2241456.991,162.015,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10978,6684829.335,2209250.102,1103.159,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10979,6738422.989,2214558.75,192.223,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10980,6650747.578,2174919.33,510.834,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10981,6632235.579,2218075.303,272.107,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10982,6740427.082,2219479.905,463.639,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10983,6655290.376,2172863.821,7894.165,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10984,6658847.449,2161124.903,479263.243,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10985,6683391.135,2172903.953,398.208,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10986,6744585.608,2192425.481,681.956,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10987,6664329.639,2171342.618,627.659,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10988,6695019.469,2260238.263,138.182,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10989,6685699.147,2205736.845,242.554,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10990,6658148.35,2170714.036,664.525,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10991,6674000.71,2170248.941,51.364,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10992,6715073.322,2156083.049,304.812,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10993,6664800.014,2168986.813,12370.536,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10994,6730919.897,2186603.145,578.07,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10995,6705918.988,2239754.764,1123.925,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10996,6710098.281,2241971.025,400.273,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10997,6711091.104,2240952.494,423.424,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10998,6658858.87,2170574.912,103.306,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10999,6695063.172,2259976.177,86.028,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11000,6707680.119,2259608.925,1326.915,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11001,6475153.125,2279191.913,1588.217,2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11002,6470538.286,2280043.435,1248.988,2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11003,6471363.057,2278422.077,823.571,2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11004,6468937.461,2282916.268,254.603,2163,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11005,6471227.798,2280043.508,611.148,2163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11006,6379520.439,2237563.074,890.466,2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11007,6379046.01,2235968.78,2385.495,2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11008,6363180.369,2238977.073,15713.595,2822,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11009,6350195.027,2180078.487,191.742,170,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11010,6350890.245,2179552.492,182.667,170,0,20,0,0,0,0,0,0,0,2,0,7,0,0,9,0,0,0,0
11011,6349543.409,2180030.928,648.625,170,0,72,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
11012,6350970.712,2178766.484,244.172,170,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11013,6350142.824,2178572.491,97.573,170,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11014,6350897.896,2180078.372,187.665,170,0,20,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
11015,6350978.201,2179029.525,232.89,170,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11016,6349452.098,2180352.544,393.775,170,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11017,6350165.33,2179300.466,193.765,170,0,22,0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,0,0
11018,6350157.75,2179038.757,191.222,170,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11019,6350898.042,2179812.563,185.598,170,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11020,6351114.752,2180545.255,172.882,170,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11021,6350963.71,2178567.105,117.609,170,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11022,6350859.904,2180531.563,164.287,170,0,6,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0
11023,6350886.078,2179291.116,187.304,170,0,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
11024,6350150.295,2178773.762,197.638,170,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11025,6350128.799,2179818.736,217.158,170,0,24,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
11026,6349072.189,2180368.296,488.76,170,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11027,6350170.386,2179560.178,187.825,170,0,22,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
11028,6349993.803,2181205.437,489.754,156,0,185,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0
11029,6350968.104,2181257.814,457.648,156,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11030,6351820.901,2182271.736,90.58,156,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11031,6352151.497,2181058.632,516.431,156,0,247,0,0,0,0,0,0,0,5,8,0,0,0,13,0,0,0,0
11032,6351203.029,2180971.502,95.021,156,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11033,6352505.668,2181744.55,690.469,156,427115,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11034,6350428.137,2181112.589,151.437,156,0,28,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0
11035,6352504.834,2183874.927,584.99,142,0,37,0,0,0,0,0,0,3,84,13,0,4,10,114,0,0,0,0
11036,6353904.911,2184018.707,138.147,144,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
11037,6353819.629,2184620.691,874.804,144,0,202,0,0,0,0,0,0,0,18,8,7,0,0,33,0,0,0,0
11038,6354203.619,2185336.492,4.407,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11039,6353905.983,2183697.178,220.942,144,0,170,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
11040,6353355.534,2184493.079,1126.355,144,0,145,0,0,0,0,19,0,0,1,2,10,0,0,32,0,0,0,0
11041,6356366.669,2186968.529,935.511,132,168207,53,0,0,260,0,18,0,0,0,0,0,0,0,18,0,0,0,0
11042,6356163.078,2188050.122,1636.799,132,4607,1,0,0,0,8,121,0,0,14,1,3,0,0,147,0,0,0,0
11043,6355455.468,2187638.626,44.942,132,9011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11044,6356671.852,2186112.687,4.643,132,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11045,6357041.174,2189369.194,209.383,110,0,0,0,0,0,0,38,0,0,3,19,0,0,0,60,0,0,0,0
11046,6357232.103,2189090.764,474.578,110,0,0,0,0,0,0,46,0,0,4,0,146,11,0,207,0,0,0,0
11047,6356508.166,2189006.478,434.506,110,0,0,0,0,0,15,0,0,0,0,7,28,0,0,50,0,0,0,0
11048,6359200.099,2189173.954,195.304,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11049,6358298.673,2189275.233,1783.181,112,0,0,0,0,0,0,138,0,0,13,0,438,35,0,624,0,0,0,0
11050,6360407.2,2189018.245,1166.426,114,0,36,0,0,0,0,31,0,0,9,8,28,9,0,85,0,0,0,0
11051,6359683.157,2189463.756,228.084,114,0,21,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11052,6360371.645,2189638.323,1114.455,114,13269,64,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0
11053,6360626.59,2189413.543,87.542,114,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11054,6360362.658,2189432.289,97.466,114,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11055,6348683.071,2198878.283,1312.423,253,0,42,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
11056,6349377.87,2198317.925,77.917,253,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11057,6350708.32,2199200.029,283.307,253,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11058,6348571.131,2197391.663,81.495,253,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11059,6349458.233,2199213.243,52.026,253,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11060,6350322.937,2198031.342,489.504,253,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11061,6350307.763,2198745.267,540.528,253,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11062,6348577.526,2197901.532,80.713,253,0,19,0,0,0,0,0,0,3,4,0,0,0,0,7,0,0,0,0
