; TAZ,COUNTY,CITY,TOTHH,TOTPOP,TOTEMP,EMPEDU,EMPFOO,EMPGOV,EMPIND,EMPMED,EMPOFC,EMPOTH,EMPRET,EMPAGR
1736,Fresno,Orange Cove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1737,Fresno,Orange Cove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738,Fresno,Orange Cove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1739,Fresno,Orange Cove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740,Fresno,Orange Cove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741,Fresno,Orange Cove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,Fresno,Orange Cove,26.0,67.0,70.25111819047,0.0,0.0,0.0,35.175782733329,0.0,0.0,15.075335457141,20.0,0.0
1743,Fresno,Orange Cove,2.0,7.0,112.0,109.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1744,Fresno,Orange Cove,3.0,11.0,0.6864313762800001,0.0,0.0,0.0,0.4805019633959999,0.0,0.0,0.20592941288400002,0.0,0.0
1745,Fresno,Orange Cove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746,Fresno,Orange Cove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1747,Fresno,Orange Cove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748,Fresno,Orange Cove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749,Fresno,Orange Cove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750,Fresno,Orange Cove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751,Fresno,Parlier,382.0,1872.0,58.136757981110314,0.0,0.0,0.0,2.0,24.0,21.0,7.0,0.0,4.136757981110304
1752,Fresno,Parlier,211.0,728.0,774.0,288.0,0.0,0.0,456.0,27.0,2.0,0.0,1.0,0.0
1753,Fresno,Parlier,96.0,333.0,46.33339031582546,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,40.33339031582546
1754,Fresno,Parlier,696.0,3107.0,108.51345615136,0.0,0.0,0.0,0.0,73.0,1.0,24.0,10.51345615136,0.0
1755,Fresno,Parlier,488.0,1926.0,147.0,48.0,24.0,0.0,0.0,36.0,8.0,0.0,31.0,0.0
1756,Fresno,Parlier,581.0,1841.0,425.73821164668124,45.0,49.0,97.19117972224001,14.0,75.0,53.0,0.0,76.0,16.547031924441217
1757,Fresno,Parlier,306.0,651.0,1240.6678063165089,58.0,14.0,0.0,1.0,323.0,17.0,5.0,16.0,806.6678063165092
1758,Fresno,Parlier,56.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759,Fresno,Parlier,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760,Fresno,Parlier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761,Fresno,Parlier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762,Fresno,Parlier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1763,Fresno,Parlier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1764,Fresno,Parlier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765,Fresno,Parlier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1766,Fresno,Parlier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1767,Fresno,Parlier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768,Fresno,Parlier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769,Fresno,Parlier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770,Fresno,Parlier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1771,Fresno,Parlier,310.0,1478.0,47.0,38.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0
1772,Fresno,Parlier,144.0,694.0,16.0,0.0,0.0,0.0,1.0,3.0,1.0,11.0,0.0,0.0
1773,Fresno,Parlier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774,Fresno,Parlier,32.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,Fresno,Parlier,2.0,7.0,225.0,0.0,0.0,0.0,219.0,6.0,0.0,0.0,0.0,0.0
1776,Fresno,Parlier,135.0,533.0,82.0,0.0,28.0,0.0,0.0,8.0,3.0,0.0,43.0,0.0
1777,Fresno,Parlier,2.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0
1778,Fresno,Parlier,87.0,177.0,157.26976355138,7.6273421287288174,44.96117465355936,4.951081732683621,0.0,31.31224663372885,8.29640722774012,0.0,60.12151117493925,0.0
1779,Fresno,Parlier,3.0,11.0,26.126085616417214,26.126085616417214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,Fresno,Parlier,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1782,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1783,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1791,Fresno,Reedley,245.0,832.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1792,Fresno,Reedley,299.0,1015.0,61.47865293388605,0.0,23.0,0.0,0.0,16.0,5.0,0.0,3.0,14.478652933886066
1793,Fresno,Reedley,0.0,0.0,880.34277915136,644.0,0.0,183.34277915136002,53.0,0.0,0.0,0.0,0.0,0.0
1794,Fresno,Reedley,297.0,934.0,31.652201052160002,0.0,1.0,14.65220105216,0.0,4.0,8.0,2.0,2.0,0.0
1795,Fresno,Reedley,248.0,815.0,509.0683789905552,0.0,20.0,0.0,7.0,464.0,13.0,3.0,0.0,2.068378990555152
1796,Fresno,Reedley,340.0,1365.0,112.17094747638788,52.0,20.0,0.0,0.0,20.0,0.0,0.0,15.0,5.170947476387878
1797,Fresno,Reedley,581.0,2215.0,718.0688918329843,0.0,65.0,0.0,0.0,159.0,13.0,11.0,105.0,365.06889183298426
1798,Fresno,Reedley,397.0,998.0,146.1367579811103,0.0,70.0,0.0,0.0,8.0,5.0,17.0,42.0,4.136757981110304
1799,Fresno,Reedley,0.0,0.0,211.0,0.0,133.0,0.0,2.0,13.0,6.0,4.0,53.0,0.0
1800,Fresno,Reedley,96.0,289.0,736.94502135808,657.0,23.0,1.94502135808,55.0,0.0,0.0,0.0,0.0,0.0
1801,Fresno,Reedley,126.0,510.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1802,Fresno,Reedley,54.0,218.0,51.06837899055515,0.0,0.0,0.0,0.0,39.0,0.0,2.0,8.0,2.068378990555152
1803,Fresno,Reedley,343.0,1273.0,204.0,0.0,72.0,0.0,0.0,35.0,0.0,14.0,83.0,0.0
1804,Fresno,Reedley,318.0,1273.0,511.7355015171588,30.0,17.0,0.0,1.0,33.0,24.0,35.0,47.0,324.7355015171588
1805,Fresno,Reedley,455.0,1195.0,2104.007170372519,68.36366991825639,55.0068731105,244.73490528870042,576.0,673.0565651789921,179.81508404773118,52.0,110.55107799950001,144.47899482883884
1806,Fresno,Reedley,476.0,2179.0,400.7666913002764,51.0,0.0,28.125253632000003,2.0,26.0,2.0,0.0,0.0,291.64143766827635
1807,Fresno,Reedley,310.0,1121.0,53.41027394333091,0.0,0.0,0.0,0.0,26.0,15.0,0.0,0.0,12.41027394333091
1808,Fresno,Reedley,343.0,1042.0,159.0,0.0,0.0,0.0,0.0,157.0,2.0,0.0,0.0,0.0
1809,Fresno,Reedley,414.0,1502.0,325.0,201.0,0.0,18.0,0.0,93.0,4.0,0.0,9.0,0.0
1810,Fresno,Reedley,171.0,415.0,10.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0
1811,Fresno,Reedley,86.0,237.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1812,Fresno,Reedley,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1813,Fresno,Reedley,450.0,1513.0,149.06837899055515,135.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.068378990555152
1814,Fresno,Reedley,358.0,1086.0,210.0,0.0,0.0,0.0,0.0,207.0,3.0,0.0,0.0,0.0
1815,Fresno,Reedley,463.0,1535.0,15.170429713352725,0.0,0.0,0.06786122752000001,3.0,6.0,2.0,0.0,1.0,3.102568485832728
1816,Fresno,Reedley,8.0,27.0,612.2827043890762,0.0,0.0,0.0,128.0,0.0,2.0,2.0,18.0,462.2827043890764
1817,Fresno,Reedley,8.0,24.0,201.83772810803882,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,85.8377281080388
1818,Fresno,Reedley,287.0,734.0,222.96489843911667,0.0,35.0,0.0,44.846780410924225,6.225217123283442,30.30625931504397,6.270260547940133,0.0,100.31638104192486
1819,Fresno,Reedley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1820,Fresno,Reedley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,Fresno,Reedley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1822,Fresno,Reedley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1823,Fresno,Reedley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,Fresno,Reedley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1825,Fresno,Reedley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1826,Fresno,Reedley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1827,Fresno,Reedley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1828,Fresno,Reedley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1829,Fresno,Reedley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1830,Fresno,Reedley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1831,Fresno,Reedley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1832,Fresno,Reedley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1833,Fresno,Reedley,124.0,384.0,26.288313212479995,1.49843385311136,8.83287323939328,0.9726675888617602,0.0,6.151465291720321,1.62987541917376,0.0,7.2029978202195215,0.0
1834,Fresno,Reedley,633.0,1939.0,288.2054788666182,0.0,20.0,0.0,3.0,11.0,0.0,0.0,6.0,248.2054788666182
1835,Fresno,Reedley,9.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1836,Fresno,Reedley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1837,Fresno,Reedley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1838,Fresno,Reedley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,Fresno,Reedley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,Fresno,Reedley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1842,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1843,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1847,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1848,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1849,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,Fresno,Sanger,266.0,1027.0,40.535248000423024,10.29592153348,0.0,0.0,1.0,7.0,3.0,11.0,1.0,7.239326466943032
1852,Fresno,Sanger,684.0,1924.0,82.23932646694304,0.0,2.0,0.0,41.0,24.0,8.0,0.0,0.0,7.239326466943032
1853,Fresno,Sanger,2.0,5.0,28.034189495277577,0.0,0.0,0.0,19.0,0.0,0.0,0.0,8.0,1.034189495277576
1854,Fresno,Sanger,236.0,1064.0,288.8822681081049,29.05287368954,0.0,0.0,0.0,21.0,0.0,0.0,2.0,236.82939441856487
1855,Fresno,Sanger,280.0,1079.0,16.17094747638788,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,5.170947476387878
1856,Fresno,Sanger,268.0,714.0,9.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0
1857,Fresno,Sanger,0.0,0.0,110.0,0.0,41.0,0.0,0.0,5.0,0.0,0.0,64.0,0.0
1858,Fresno,Sanger,547.0,1409.0,126.07786472505516,0.0005406868665000001,26.003187206792003,0.0003509721765,0.0,96.002219661873,2.000588115539,0.0,0.0025990912530000003,2.068378990555152
1859,Fresno,Sanger,447.0,1235.0,522.0598743536049,44.0,270.0,0.0,0.0,67.0,17.0,9.0,83.0,32.05987435360485
1860,Fresno,Sanger,256.0,973.0,27.0,0.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,0.0
1861,Fresno,Sanger,174.0,634.0,19.0,0.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
1862,Fresno,Sanger,504.0,1722.0,1783.4946569404865,223.8199318879863,100.51749323444544,2.4796049097454813,8.0,50.681825645417355,4.155013632546481,0.0,184.873267650859,1208.9675199794865
1863,Fresno,Sanger,255.0,753.0,305.0683789905552,0.0,27.0,0.0,0.0,236.0,20.0,0.0,20.0,2.068378990555152
1864,Fresno,Sanger,193.0,760.0,1317.2568485832728,395.0,33.0,122.0,202.0,153.0,45.0,13.0,44.0,310.2568485832728
1865,Fresno,Sanger,249.0,775.0,225.40094322878062,11.0,121.0,0.0,2.0,27.0,0.0,16.0,40.12742726656,8.273515962220609
1866,Fresno,Sanger,129.0,317.0,86.0,75.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
1867,Fresno,Sanger,334.0,1236.0,276.0341894952776,243.0,0.0,0.0,0.0,11.0,0.0,21.0,0.0,1.034189495277576
1868,Fresno,Sanger,227.0,748.0,440.0,368.0,8.0,0.0,1.0,20.0,0.0,11.0,32.0,0.0
1869,Fresno,Sanger,189.0,707.0,45.0,0.0,0.0,0.0,28.0,15.0,0.0,1.0,1.0,0.0
1870,Fresno,Sanger,176.0,776.0,11.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0
1871,Fresno,Sanger,254.0,1148.0,56.06837899055515,40.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,2.068378990555152
1872,Fresno,Sanger,256.0,768.0,60.12088552371515,48.05250653316,0.0,0.0,0.0,9.0,1.0,0.0,0.0,2.068378990555152
1873,Fresno,Sanger,139.0,431.0,40.0,37.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1874,Fresno,Sanger,364.0,1385.0,1622.0,0.0,38.0,0.0,33.0,27.0,1512.0,5.0,7.0,0.0
1875,Fresno,Sanger,378.0,1613.0,271.0,0.0,0.0,0.0,234.0,28.0,7.0,2.0,0.0,0.0
1876,Fresno,Sanger,254.0,803.0,69.29920082054788,0.0,0.0,0.0,0.0,16.0,0.0,14.0,0.0,39.29920082054788
1877,Fresno,Sanger,263.0,1205.0,562.2589856183099,0.054023248248419996,44.31845283178016,0.035067722547220015,251.3281296270989,30.22177965070404,6.0587621296737195,112.712055554471,117.53071485378644,0.0
1878,Fresno,Sanger,0.0,0.0,291.9231163724945,0.0,0.0,0.0,254.0,0.0,2.0,8.0,0.0,27.92311637249455
1879,Fresno,Sanger,0.0,0.0,2146.2741997521257,0.0,0.0,0.0,1654.0,0.0,0.0,0.0,0.0,492.27419975212615
1880,Fresno,Sanger,6.0,20.0,14.034189495277573,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,1.034189495277576
1881,Fresno,Sanger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,Fresno,Sanger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883,Fresno,Sanger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884,Fresno,Sanger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,Fresno,Sanger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1886,Fresno,Sanger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,Fresno,Sanger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888,Fresno,Sanger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,Fresno,Sanger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,Fresno,Sanger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1891,Fresno,Sanger,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,Fresno,Sanger,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1893,Fresno,Sanger,3.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1894,Fresno,Sanger,12.0,46.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1895,Fresno,Sanger,10.0,29.0,29.0,0.0,0.0,0.0,21.0,0.0,0.0,8.0,0.0,0.0
1896,Fresno,Sanger,10.0,25.0,431.0,0.0,0.0,374.0,0.0,0.0,47.0,0.0,10.0,0.0
1897,Fresno,Sanger,16.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,Fresno,Sanger,16.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1899,Fresno,Sanger,40.0,98.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1900,Fresno,Sanger,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1901,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902,Fresno,Unincorporated,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1903,Fresno,Unincorporated,3.0,14.0,75.0,67.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
1904,Fresno,Unincorporated,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905,Fresno,Unincorporated,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,Fresno,Unincorporated,15.0,69.0,67.61541091499636,0.0,0.0,0.0,46.0,3.0,0.0,0.0,0.0,18.615410914996367
1907,Fresno,Unincorporated,316.0,1420.0,25.67117218608,0.6652568146065599,3.9215138545228796,0.4318333708849601,1.0,11.731054291542721,0.72361267553696,4.0,3.1979011789859206,0.0
1908,Fresno,Unincorporated,193.0,739.0,430.1367579811104,41.0,0.0,0.0,8.0,6.0,0.0,0.0,371.0,4.136757981110304
1909,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1911,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1913,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1914,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,Fresno,San Joaquin,389.0,1647.0,154.0,116.0,7.0,0.0,9.0,3.0,0.0,0.0,19.0,0.0
1922,Fresno,San Joaquin,150.0,689.0,42.0,0.0,0.0,0.0,36.0,1.0,0.0,0.0,5.0,0.0
1923,Fresno,San Joaquin,11.0,48.0,9.307705457498184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.307705457498184
1924,Fresno,San Joaquin,183.0,842.0,392.0,0.0,0.0,19.0,3.0,301.0,42.0,5.0,22.0,0.0
1925,Fresno,San Joaquin,206.0,809.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
1926,Fresno,San Joaquin,0.0,0.0,11.376084448053335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.376084448053335
1927,Fresno,San Joaquin,18.0,39.0,44.47014829693576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.47014829693576
1928,Fresno,San Joaquin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,Fresno,San Joaquin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,Fresno,San Joaquin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1941,Fresno,Unincorporated,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1942,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,Fresno,Unincorporated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
