parcelid,SOI,COMMUNITY,TAZ,HU_NET,EMP_NET,VacRate,HH_SIZE,BASE_SCORE,IDX_Bike,IDX_Transit,IDX_SOV,TOTAL_SCORE
4154,Clovis, ,191,2.2407951930400003,0.0,0.0362225633791129,2.654516358463727,4.203830368640297,0.905057194461168,0.41762452107279696,0.7811244979919679,3.0984994295452384
4156,Clovis, ,191,1.9387080987999998,0.0,0.0362225633791129,2.654516358463727,4.189877127585465,0.905057194461168,0.41762452107279696,0.7811244979919679,3.110312748454682
4157,Clovis, ,191,1.9397599604800004,0.0,0.0362225633791129,2.654516358463727,4.189929424864775,0.905057194461168,0.41762452107279696,0.7811244979919679,3.110268541239824
4158,Clovis, ,191,1.9422598039199999,0.0,0.0362225633791129,2.654516358463727,4.190053602054454,0.905057194461168,0.41762452107279696,0.7811244979919679,3.11016357139385
4160,Clovis, ,191,1.9433457452800003,0.0,0.0362225633791129,2.654516358463727,4.190107496039301,0.905057194461168,0.41762452107279696,0.7811244979919679,3.110118012645723
4161,Clovis, ,191,1.9443923016800007,0.0,0.0362225633791129,2.654516358463727,4.1901594073146695,0.905057194461168,0.41762452107279696,0.7811244979919679,3.1100741294359846
4162,Clovis, ,191,1.9461175068000003,0.0,0.0362225633791129,2.654516358463727,4.190244920806919,0.905057194461168,0.41762452107279696,0.7811244979919679,3.1100018394593696
4163,Clovis, ,191,3.629145628319999,0.0,0.0362225633791129,2.654516358463727,4.248700086428841,0.905057194461168,0.41762452107279696,0.7811244979919679,3.0602585781002474
4199,Clovis, ,196,0.0,8.24797572192,0.0362225633791129,2.654516358463727,4.181209781209781,0.7000301023479831,0.2962962962962963,0.625,4.022491487582878
4235,Clovis, ,189,0.0,6.351931027200001,0.0362225633791129,2.654516358463727,4.181209781209781,0.8340758579169175,0.5504469987228607,0.8157630522088354,5.065359044872178
4303,Clovis, ,175,0.0,0.5466010023,0.0362225633791129,2.654516358463727,2.826898326898327,0.8296207104154124,0.545338441890166,0.8182730923694779,4.500755209567609
4336,Clovis, ,176,0.0,1.50310035744,0.0362225633791129,2.654516358463727,4.181209781209781,0.8131547260686334,0.4367816091954023,0.7540160642570282,4.66926344338341
4340,Clovis, ,176,0.0,1.4430143376000002,0.0362225633791129,2.654516358463727,4.181209781209781,0.8131547260686334,0.4367816091954023,0.7540160642570282,4.66926344338341
4342,Clovis, ,176,0.0,1.59070321344,0.0362225633791129,2.654516358463727,4.178411082209781,0.8131547260686334,0.4367816091954023,0.7540160642570282,4.66812157419141
4345,Clovis, ,177,0.0,2.00393873856,0.0362225633791129,2.654516358463727,2.6812097812097813,0.9508127633955448,0.4993614303959131,0.7761044176706827,4.358835996912105
4346,Clovis, ,180,0.0,2.6326328832000003,0.0362225633791129,2.654516358463727,4.580694980694981,0.6470198675496689,0.421455938697318,0.6767068273092369,4.533001444143792
