parcelid,SOI,COMMUNITY,TAZ,HU_NET,EMP_NET,TOTAL_SCORE,TAZ_HU_Target,TAZ_EMP_Target,SOI_HU_P,SOI_EMP_P,DEV,DEV_TAZ,DEV_SOI,SOI_HU_Target,SOI_EMP_Target
408883,Clovis, ,279,22.480010970240002,0.0,1.7783942207380588,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
42400,Clovis, ,265,1.86506657048,0.0,1.7777511985713037,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
42401,Clovis, ,265,2.29417098976,0.0,1.7777511985713037,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
42402,Clovis, ,265,1.33302777824,0.0,1.7777511985713037,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
42403,Clovis, ,265,1.6486291677200002,0.0,1.7777511985713037,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
42404,Clovis, ,265,1.49792929424,0.0,1.7777511985713037,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
42405,Clovis, ,265,1.7987807745200002,0.0,1.7777511985713037,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
22082,Clovis, ,121,21.25131307036,43.86101985068,1.7769701476713675,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
45375,Clovis, ,287,564.9057534304,0.0,1.7761700948683286,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
39004,Clovis, ,122,46.309752216999996,118.7715246,1.7659827066342657,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
39002,Clovis, ,122,43.454941936000004,112.5441568,1.760854587472125,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
39003,Clovis, ,122,43.46574832625,112.57151475,1.7608531686623958,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
39005,Clovis, ,122,46.296355989499986,119.7376101,1.7605038300277984,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
407705,Clovis, ,271,12.012684265499999,30.4118589,1.754970837741817,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
407702,Clovis, ,271,11.717032216500002,29.6633727,1.7549707120253897,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
407703,Clovis, ,271,7.156406219500001,18.117484100000002,1.7549707120253897,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
407704,Clovis, ,271,19.750009637999998,50.0000244,1.7549706579505229,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
407700,Clovis, ,271,7.396827235499999,18.726144899999998,1.7549705065714465,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
407701,Clovis, ,271,19.750009637999998,50.0000244,1.7549704938928763,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40848,Clovis, ,264,0.5762649809599999,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40849,Clovis, ,264,0.3723702748800001,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40850,Clovis, ,264,0.5741255049599999,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40851,Clovis, ,264,0.5346558139200001,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40852,Clovis, ,264,0.5346941027200001,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40853,Clovis, ,264,0.5347367569599999,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40854,Clovis, ,264,0.5347751947199999,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40855,Clovis, ,264,0.5348199769599999,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40856,Clovis, ,264,0.5762286742399999,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40857,Clovis, ,264,0.37308010272,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40858,Clovis, ,264,0.37378539792,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40859,Clovis, ,264,0.43253179584,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40860,Clovis, ,264,0.5737934366399999,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40861,Clovis, ,264,0.53430031328,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40862,Clovis, ,264,0.5342988054400001,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40863,Clovis, ,264,0.53430444768,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40864,Clovis, ,264,0.5343058065599999,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40865,Clovis, ,264,0.53430508304,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40866,Clovis, ,264,0.5719900144,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41275,Clovis, ,264,0.46479056736,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41276,Clovis, ,264,0.72875262736,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41279,Clovis, ,264,0.61063838256,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41280,Clovis, ,264,0.7469282249600001,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41281,Clovis, ,264,0.5561724049600001,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41283,Clovis, ,264,1.0942752688,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41284,Clovis, ,264,0.6520790667199999,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41289,Clovis, ,264,0.7666420108800001,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41290,Clovis, ,264,0.60305270096,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41291,Clovis, ,264,0.6130654638399999,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41293,Clovis, ,264,0.65683780368,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41295,Clovis, ,264,0.6106342208,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41296,Clovis, ,264,0.6106519166400001,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41298,Clovis, ,264,0.6106497764800001,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41307,Clovis, ,264,0.7266934408,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41308,Clovis, ,264,0.6528825508799999,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41314,Clovis, ,264,0.78474992288,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41316,Clovis, ,264,0.83733140752,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41317,Clovis, ,264,1.01606795216,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41320,Clovis, ,264,0.6808674867200001,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41321,Clovis, ,264,0.6318633646399999,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41322,Clovis, ,264,1.12853972896,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41323,Clovis, ,264,1.0862820995199998,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41324,Clovis, ,264,0.7057446761599999,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41325,Clovis, ,264,0.6545971078399999,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41327,Clovis, ,264,0.6215187888,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41328,Clovis, ,264,1.0754836668799999,0.0,1.7416497949606635,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
409225,Clovis, ,283,18.88209295196,0.0,1.7382764246352378,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405716,Clovis, ,253,1.5787692194999998,3.9968841,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405717,Clovis, ,253,15.881364154000002,40.20598520000001,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405718,Clovis, ,253,14.335045567,36.2912546,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405719,Clovis, ,253,9.49736232375,24.04395525,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405720,Clovis, ,253,1.9094440225,4.8340355000000015,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405721,Clovis, ,253,19.750009637999998,50.0000244,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405722,Clovis, ,253,19.749978590999998,49.99994579999999,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405723,Clovis, ,253,19.169536361,48.5304718,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405724,Clovis, ,253,17.94440193175,45.42886565,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405725,Clovis, ,253,9.521225992,24.1043696,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405726,Clovis, ,253,1.57014141225,3.97504155,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405727,Clovis, ,253,19.750009637999998,50.0000244,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405728,Clovis, ,253,19.749978590999998,49.99994579999999,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405729,Clovis, ,253,19.749978590999998,49.99994579999999,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405730,Clovis, ,253,19.750009637999998,50.0000244,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405731,Clovis, ,253,10.566082480499999,26.749575899999996,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405732,Clovis, ,253,0.7512144562499999,1.90180875,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405733,Clovis, ,253,19.750040685,50.000103,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405734,Clovis, ,253,19.750009637999998,50.0000244,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405735,Clovis, ,253,19.750009637999998,50.0000244,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405736,Clovis, ,253,19.750040685,50.000103,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405737,Clovis, ,253,10.73488756725,27.17693055,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405738,Clovis, ,253,9.6853531925,24.5198815,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405739,Clovis, ,253,10.2627742255,25.9817069,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405740,Clovis, ,253,10.67530529325,27.02608935,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405741,Clovis, ,253,10.774629169,27.277542200000003,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
405742,Clovis, ,253,5.9569031625,15.080767499999999,1.7381677836215916,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
409224,Clovis, ,283,28.60060345807,0.0,1.734123188143532,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
12595,Clovis, ,123,1.0611884073,2.7894307749,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
39014,Clovis, ,123,7.19259954216,18.90640566408,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
39016,Clovis, ,123,13.630667240480001,35.829455374240005,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
39017,Clovis, ,123,11.14097292008,29.285066169040004,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
39018,Clovis, ,123,8.83235074384,23.216641653920004,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
39020,Clovis, ,123,14.2570220058,37.4758861554,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
39022,Clovis, ,123,12.083992713139999,31.763879934820004,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
39023,Clovis, ,123,0.20327068459,0.53431558367,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
402906,Clovis, ,123,13.490274014519999,35.46041894075999,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
402907,Clovis, ,123,14.267189152479999,37.50261143024,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
402908,Clovis, ,123,12.23033480243,32.14855349959,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
402909,Clovis, ,123,12.112546369530001,31.83893583189,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
402910,Clovis, ,123,14.270006963759997,37.51001830488,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
402911,Clovis, ,123,5.493956293069999,14.44136654191,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
402912,Clovis, ,123,13.62643885397,35.81834067360999,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
402913,Clovis, ,123,14.270006963759997,37.51001830488,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
402914,Clovis, ,123,14.26998453132,37.50995933915999,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
402915,Clovis, ,123,14.26998453132,37.50995933915999,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
402916,Clovis, ,123,14.241053989960001,37.433912765479995,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
402917,Clovis, ,123,2.29055525745,6.0209339668499995,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
402918,Clovis, ,123,13.47280225462,35.41449282206,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
402919,Clovis, ,123,14.270029396199998,37.51007727059999,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
402920,Clovis, ,123,14.270006963759997,37.51001830488,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
402921,Clovis, ,123,13.70032457589,36.012556050570005,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
402922,Clovis, ,123,5.0489202147,13.271548511099999,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
402923,Clovis, ,123,0.6642300566199999,1.7459894480599998,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
402924,Clovis, ,123,0.56174903845,1.4766087198500002,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
402925,Clovis, ,123,0.41107380658,1.0805450935399998,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
406760,Clovis, ,123,6.24253587732,16.40907643716,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
406761,Clovis, ,123,6.583239647609999,17.30464745493,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
406762,Clovis, ,123,0.76978684486,2.02345511918,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
406763,Clovis, ,123,9.405694114480001,24.72372713624,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
406764,Clovis, ,123,3.06995958286,8.069669513180001,1.7323956528494098,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
409223,Clovis, ,283,28.86189962187,0.0,1.729105538708084,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
408904,Clovis, ,259,7.239954946000001,0.0,1.7232978940408807,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
408905,Clovis, ,259,5.502855512000001,0.0,1.72329762704927,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
409222,Clovis, ,283,26.848369814979996,0.0,1.7231148508423728,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
407577,Clovis, ,271,12.03106752353,31.62476123389,1.7193906722964651,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
407579,Clovis, ,271,13.4717591747,35.4117509911,1.7193904709925785,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
407580,Clovis, ,271,0.52049506779,1.36816888527,1.7193903678332911,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
407578,Clovis, ,271,2.56802811548,6.75029674924,1.7193901865881551,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
464945,Clovis, ,276,0.14034253584,0.0,1.7162888069722753,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
464946,Clovis, ,276,1.5009698496000001,0.0,1.7162888069722753,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
465385,Clovis, ,276,1.5315097137600002,0.0,1.7162888069722753,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
465386,Clovis, ,276,1.56205247952,0.0,1.7162888069722753,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
465387,Clovis, ,276,1.2174065737600002,0.0,1.7162888069722753,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
465390,Clovis, ,276,1.83037714288,0.0,1.7162888069722753,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
465391,Clovis, ,276,0.15145102544000003,0.0,1.7162888069722753,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
465393,Clovis, ,276,0.89875892912,0.0,1.7162888069722753,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
465394,Clovis, ,276,0.8197810212800001,0.0,1.7162888069722753,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
403000,Clovis, ,271,7.515788477,19.0273126,1.7134577121113963,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
403001,Clovis, ,271,17.862600769500002,45.221774100000005,1.7134577121113963,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
403002,Clovis, ,271,10.49775859975,26.576604050000004,1.7134577121113963,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
403003,Clovis, ,271,0.49300503,1.248114,1.7134577121113963,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
403004,Clovis, ,271,3.3394450635000004,8.454291300000001,1.7134577121113963,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
403005,Clovis, ,271,15.9522199255,40.3853669,1.7134577121113963,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
24348,Clovis, ,121,16.08055030444,44.89778850172,1.7097114616311295,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
21964,Clovis, ,121,31.342325564570004,85.01476047141,1.7059343912310494,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
409218,Clovis, ,283,36.05359073456,0.0,1.6897685717877549,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
409220,Clovis, ,283,38.989957734840004,0.0,1.689286272918221,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
408890,Clovis, ,283,26.303457271980005,0.0,1.686981334759004,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
38413,Clovis, ,280,0.7105322016000001,0.0,1.686030474653708,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
38414,Clovis, ,280,0.7105309785600001,0.0,1.686030474653708,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
38415,Clovis, ,280,0.7921344121600001,0.0,1.686030474653708,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
409212,Clovis, ,283,5.0659364277900005,0.0,1.6859393342878386,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
442054,Clovis, ,283,12.317277912589999,0.0,1.6859383088188016,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
409211,Clovis, ,283,4.71602975746,0.0,1.6859379625113082,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
409210,Clovis, ,283,4.06856458575,0.0,1.6859377065793075,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
409215,Clovis, ,283,38.99001902712,0.0,1.6859376848955199,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
442051,Clovis, ,283,8.713795209490002,0.0,1.68593751300798,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
442053,Clovis, ,283,38.989957734840004,0.0,1.6859375084179815,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
409219,Clovis, ,283,38.99001902712,0.0,1.6859375024035002,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
409216,Clovis, ,283,38.989957734840004,0.0,1.6859374368773106,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
408891,Clovis, ,283,13.431757974180002,0.0,1.6859374188338674,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
409213,Clovis, ,283,3.5962396087800004,0.0,1.6859374188338674,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
409214,Clovis, ,283,36.16388299524,0.0,1.6859374188338674,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
409217,Clovis, ,283,26.11389424735,0.0,1.6859374188338674,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
409221,Clovis, ,283,26.019690742290006,0.0,1.6859374188338674,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
442052,Clovis, ,283,38.85109504479,0.0,1.6859374188338674,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
442055,Clovis, ,283,8.45934678141,0.0,1.6859374188338674,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
442056,Clovis, ,283,38.99001902712,0.0,1.6859374188338674,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
8173,Clovis, ,124,11.193643892589998,32.05210808767,1.6838915045931355,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
9349,Clovis, ,124,67.10104559969,179.00982623996998,1.6749164213713168,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
408040,Clovis, ,123,4.1418816415699995,10.887314672410001,1.6702230343219129,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
406224,Clovis, ,124,1.8392426756,0.0,1.6589243183148408,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
406225,Clovis, ,124,5.7962705132000005,0.0,1.6589243183148408,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
406226,Clovis, ,124,0.9159360452799999,0.0,1.6589243183148408,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
406227,Clovis, ,124,7.1666939352800005,0.0,1.6589243183148408,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
406228,Clovis, ,124,22.480010970240002,0.0,1.6589243183148408,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
406229,Clovis, ,124,3.6380937368,0.0,1.6589243183148408,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
406230,Clovis, ,124,1.318954428,0.0,1.6589243183148408,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
406231,Clovis, ,124,3.6167377592800003,0.0,1.6589243183148408,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
406232,Clovis, ,124,0.53494437584,0.0,1.6589243183148408,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40434,Clovis, ,277,0.4507593084800001,0.0,1.6296571852952488,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40435,Clovis, ,277,0.3538020844800001,0.0,1.6296571852952488,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40452,Clovis, ,277,0.44910994336000004,0.0,1.6296571852952488,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40453,Clovis, ,277,0.37867851008,0.0,1.6296571852952488,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40454,Clovis, ,277,0.39097120192,0.0,1.6296571852952488,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40463,Clovis, ,277,0.50438076,0.0,1.6296571852952488,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40464,Clovis, ,277,0.3803232534400001,0.0,1.6296571852952488,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40466,Clovis, ,277,0.40568697728,0.0,1.6296571852952488,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
40467,Clovis, ,277,0.55978557024,0.0,1.6296571852952488,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
441492,Clovis, ,290,2.87271923328,0.0,1.6204424300155809,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
41701,Clovis, ,2771,0.50571474638,0.0,1.6171751617119912,0.0,0.0,0.0,0.0,9999,0,0,5835.372137075944,4011.0
