MAZ,TAZ,SOI,POP,HH,HU,HU_SF,HU_MF,HU_OTH,EMP,EMP_EDU,EMP_FOO,EMP_GOV,EMP_IND,EMP_MED,EMP_OFC,EMP_OTH,EMP_RET,EMP_AGR,ELEM,HS,COLLEGE,SCHL_Factor
11992,501,Fresno,92,34,35.0,35.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0,0,1.0
11993,501,Fresno,16,8,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
11994,501,Fresno,16,8,8.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,0,1.0
11995,502,Fresno,387,183,183.0,183.0,0.0,0.0,235.0,57.0,103.0,0.0,0.0,2.0,28.0,0.0,45.0,0.0,508,0,0,1.0
11996,502,Fresno,129,61,61.0,61.0,0.0,0.0,2.034189495277576,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0341894952775759,0,0,0,1.0
11997,504,Fresno,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
11998,504,Fresno,53,23,23.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0
11999,504,Fresno,48,21,21.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0
12000,504,Fresno,19,8,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12001,504,Fresno,0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12002,504,Fresno,5,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12003,504,Fresno,278,121,121.0,121.0,0.0,0.0,50.95730586777212,0.0,0.0,0.0,0.0,19.0,0.0,1.0,2.0,28.957305867772124,0,0,0,1.0
12004,504,Fresno,37,16,16.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12005,504,Fresno,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12006,531,Fresno,61,28,28.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12007,504,Fresno,41,18,18.0,18.0,0.0,0.0,37.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12008,504,Fresno,23,10,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12009,504,Fresno,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12010,504,Fresno,21,9,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12011,504,Fresno,32,14,14.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1.0
12012,504,Fresno,25,11,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12013,504,Fresno,53,23,23.0,23.0,0.0,0.0,23.752168896106667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.752168896106667,0,0,0,1.0
12014,504,Fresno,2,1,1.0,0.0,0.0,1.0,341.61541091499635,0.0,85.0,0.0,0.0,1.0,235.0,2.0,0.0,18.615410914996367,0,0,0,1.0
12015,504,Fresno,81,35,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12016,504,Fresno,24,11,10.704218815519999,10.150807236034153,0.4279098686493088,0.1255017108365382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.962144000363236
12017,505,Fresno,94,40,40.0,0.0,0.0,40.0,85.8377281080388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.8377281080388,0,0,0,1.0
12018,505,Fresno,267,116,116.0,20.0,96.0,0.0,84.0,2.0,28.0,0.0,0.0,29.0,2.0,0.0,23.0,0.0,0,0,0,1.0
12019,505,Fresno,99,43,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12020,505,Fresno,58,25,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12021,505,Fresno,21,9,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1.0
12022,505,Fresno,71,31,31.0,31.0,0.0,0.0,2.034189495277576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0341894952775759,0,0,0,1.0
12023,505,Fresno,18,8,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12024,505,Fresno,25,11,11.0,11.0,0.0,0.0,12.41027394333091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.41027394333091,0,0,0,1.0
12025,505,Fresno,60,26,26.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0
12026,505,Fresno,150,65,65.0,63.0,0.0,2.0,8.23932646694303,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.239326466943031,0,0,0,1.0
12027,505,Fresno,92,40,40.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12028,505,Fresno,28,12,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12029,505,Fresno,37,16,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12030,505,Fresno,12,5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12031,505,Fresno,35,15,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12032,506,Fresno,126,45,45.0,45.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0,0,0,1.0
12033,506,Fresno,31,11,11.0,11.0,0.0,0.0,99.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0,0,0,1.0
12034,506,Fresno,48,17,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12035,506,Fresno,49,26,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12036,506,Fresno,47,17,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12037,506,Fresno,45,16,16.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12038,506,Fresno,214,79,80.0,80.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0,0,0,1.0
12039,506,Fresno,28,10,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12040,506,Fresno,29,16,17.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12041,506,Fresno,31,11,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12042,506,Fresno,92,50,53.0,0.0,53.0,0.0,99.17094747638788,0.0,0.0,0.0,0.0,50.0,44.0,0.0,0.0,5.170947476387879,0,0,0,1.0
12043,506,Fresno,36,13,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12044,506,Fresno,85,47,50.0,16.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12045,506,Fresno,42,15,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12046,506,Fresno,14,5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12047,506,Fresno,31,11,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12048,506,Fresno,77,42,45.0,21.0,24.0,0.0,1.0341894952775759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0341894952775759,0,0,0,1.0
12049,511,Fresno,625,324,342.0,162.0,180.0,0.0,560.7865293388606,0.0,0.0,78.0,3.0,43.0,273.0,9.0,10.0,144.78652933886062,0,0,0,1.0
12050,511,Fresno,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12051,511,Fresno,29,15,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12052,511,Fresno,27,14,15.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1.0
12053,511,Fresno,14,8,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12054,511,Fresno,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12055,511,Fresno,76,40,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12056,511,Fresno,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12057,511,Fresno,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12058,511,Fresno,502,251,264.0,0.0,264.0,0.0,30.0,0.0,0.0,0.0,1.0,2.0,1.0,26.0,0.0,0.0,0,0,0,1.0
12059,511,Fresno,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12060,511,Fresno,65,34,36.0,36.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12061,511,Fresno,31,16,17.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12062,511,Fresno,18,9,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0
12063,512,Fresno,160,73,80.0,47.0,33.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0,0,0,1.0
12064,512,Fresno,780,353,384.0,0.0,384.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12065,512,Fresno,22,10,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12066,512,Fresno,42,20,21.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12067,512,Fresno,188,85,92.0,0.0,92.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12068,512,Fresno,57,30,30.0,30.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12069,512,Fresno,266,139,138.0,54.0,84.0,0.0,105.0,0.0,49.0,0.0,0.0,6.0,7.0,8.0,35.0,0.0,0,0,0,1.0
12070,512,Fresno,72,33,36.0,36.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12071,512,Fresno,48,22,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12072,512,Fresno,118,54,59.0,32.0,27.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12073,512,Fresno,63,33,33.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12074,512,Fresno,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12075,512,Fresno,119,54,59.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12076,512,Fresno,42,19,21.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12077,512,Fresno,182,82,89.0,0.0,89.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0,0,0,1.0
12078,512,Fresno,67,35,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12079,508,Fresno,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12080,508,Fresno,68,24,26.0,0.0,0.0,26.0,137.92311637249455,24.0,0.0,0.0,4.0,9.0,63.0,10.0,0.0,27.923116372494547,0,0,0,1.0
12081,508,Fresno,0,0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,68.0,0.0,1.0,5.0,0.0,0,0,0,1.0
12082,508,Fresno,0,0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,1.0
12083,508,Fresno,0,0,0.0,0.0,0.0,0.0,15.17094747638788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.170947476387879,0,0,0,1.0
12084,508,Fresno,0,0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0,0,0,1.0
12085,508,Fresno,0,0,0.0,0.0,0.0,0.0,410.0,0.0,1.0,0.0,20.0,20.0,369.0,0.0,0.0,0.0,0,0,0,1.0
12086,508,Fresno,0,0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0,0,0,1.0
12087,508,Fresno,18,6,7.0,0.0,0.0,7.0,572.3760844480533,0.0,145.0,0.0,35.0,22.0,291.0,56.0,12.0,11.376084448053334,0,0,0,1.0
12088,508,Fresno,0,0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0,0,0,1.0
12089,513,Fresno,609,235,240.0,0.0,240.0,0.0,259.0,0.0,190.0,0.0,34.0,8.0,4.0,0.0,23.0,0.0,0,0,0,1.0
12090,513,Fresno,8,3,3.0,0.0,0.0,3.0,425.5215180135903,3.0,9.0,0.0,15.0,24.0,243.0,15.0,10.0,106.52151801359031,0,0,0,1.0
12091,513,Fresno,23,9,9.0,0.0,0.0,9.0,1437.7778537544339,1.0,82.0,0.0,235.0,484.0,547.0,17.0,18.0,53.77785375443395,0,0,0,1.0
12092,513,Fresno,652,252,256.0,0.0,256.0,0.0,278.7094747638788,0.0,5.0,0.0,53.0,13.0,111.0,45.0,0.0,51.709474763878795,0,0,0,1.0
12093,513,Fresno,3,1,1.0,1.0,0.0,0.0,72.1367579811103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,4.1367579811103035,0,0,0,1.0
12094,513,Fresno,0,0,0.0,0.0,0.0,0.0,318.2480020513697,0.0,12.0,0.0,48.0,1.0,111.0,42.0,6.0,98.24800205136971,0,0,0,1.0
12095,510,Fresno,0,0,0.0,0.0,0.0,0.0,399.11124407025943,0.0,0.0,0.0,129.0,24.0,121.0,11.0,20.0,94.1112440702594,0,0,0,1.0
12096,510,Fresno,0,0,0.0,0.0,0.0,0.0,117.4102739433309,0.0,0.0,0.0,13.0,0.0,0.0,50.0,42.0,12.41027394333091,0,0,0,1.0
12097,510,Fresno,188,67,72.0,0.0,0.0,72.0,245.49583315526303,0.0,0.0,30.0,10.0,30.0,94.0,6.0,0.0,75.49583315526304,0,0,0,1.0
12098,510,Fresno,0,0,0.0,0.0,0.0,0.0,742.0,0.0,0.0,0.0,0.0,260.0,482.0,0.0,0.0,0.0,0,0,0,1.0
12099,510,Fresno,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12100,517,Fresno,40,16,16.00473843660474,12.004451922268853,4.000286514335886,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.962144000363236
12101,517,Fresno,68,26,27.233930779033933,27.159319913219893,0.07461086581403947,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.962144000363236
12102,517,Fresno,65,25,26.0,21.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12103,517,Fresno,24,10,9.690992043890992,9.649210514860908,0.04178152903008347,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0,0,0,0.962144000363236
12104,517,Fresno,53,22,22.431240645831238,22.042369210741835,0.3888714350894043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.962144000363236
12105,517,Fresno,66,25,26.655845985655844,19.434791580573158,7.221054405082688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.962144000363236
12106,517,Fresno,36,14,14.23393077903393,14.15931991321989,0.07461086581403947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.962144000363236
12107,517,Fresno,33,13,13.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12108,517,Fresno,60,23,24.67388515092518,23.921169922353158,0.7527152285720227,0.0,1.175694541,0.010014588837,1.059033365776,0.006500698017,0.0,0.041112522594,0.010893061542,0.0,0.048140304234,0.0,0,0,0,0.962144000363236
12109,517,Fresno,55,21,22.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12110,517,Fresno,55,21,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12111,517,Fresno,33,13,13.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12112,517,Fresno,50,19,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12113,517,Fresno,38,15,15.0,10.0,5.0,0.0,1.0341894952775759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0341894952775759,0,0,0,1.0
12114,517,Fresno,38,15,15.0,15.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12115,517,Fresno,69,27,28.86513319286513,28.329093996570588,0.5360391962945431,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0.962144000363236
12116,517,Fresno,10,4,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12117,517,Fresno,33,14,13.963953395763955,13.724268966191655,0.23968442957229913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.962144000363236
12118,518,Fresno,76,26,27.557999122157998,27.040531096407065,0.5174680257509323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.962144000363236
12119,518,Fresno,83,26,28.213207835013208,28.079383996915876,0.13382383809733184,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0.962144000363236
12120,518,Fresno,110,35,37.03943888963944,26.795190153746116,10.244248735893322,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0.962144000363236
12121,518,Fresno,127,42,44.63011294303011,40.108284482558005,4.521828460472108,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0.962144000363236
12122,518,Fresno,96,31,33.07883957767884,32.77174243360897,0.30709714406986904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.962144000363236
12123,518,Fresno,100,31,33.467859201667856,24.318637612521876,9.149221589145982,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0.962144000363236
12124,518,Fresno,50,20,21.144794293284125,14.821172272259556,6.32362202102457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.962144000363236
12125,518,Fresno,102,37,38.309932694130595,26.225159394845686,12.084773299284905,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0.962144000363236
12126,518,Fresno,80,27,27.81535843621536,25.524192944410174,2.291165491805183,0.0,6.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0.962144000363236
12127,518,Fresno,80,28,29.180205639780205,28.62511527103911,0.5550903687410933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.962144000363236
12128,518,Fresno,78,27,27.90184900650185,27.424055757541407,0.4777932489604416,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0.962144000363236
12129,518,Fresno,8,3,3.114975303714975,3.0475572003781117,0.06741810333686342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.962144000363236
12130,518,Fresno,80,29,30.23958980123959,29.499510691620376,0.7400791096192127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.962144000363236
12131,518,Fresno,88,28,29.643149458643148,26.483328767777756,3.1598206908653927,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0,0,0,0.962144000363236
12132,518,Fresno,52,18,18.83686105923686,18.544395389700345,0.2924656695365167,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.962144000363236
12133,518,Fresno,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545,0,0,1.0
12134,1441,Fresno,2,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12135,1441,Fresno,2,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12136,1456,Fresno,0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0,0,1.0
12137,1469,Fresno,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12138,1469,Fresno,148,74,77.0,0.0,0.0,77.0,1650.6325911363733,77.0,29.0,143.0,1.0,168.0,1142.0,11.0,0.0,79.63259113637334,0,0,0,1.0
12139,1469,Fresno,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12140,1472,Fresno,0,0,0.0,0.0,0.0,0.0,602.0,0.0,467.0,0.0,0.0,0.0,20.0,24.0,91.0,0.0,0,0,0,1.0
12141,1480,Fresno,41,16,17.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12142,1480,Fresno,58,23,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12143,1480,Fresno,72,28,30.0,30.0,0.0,0.0,74.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12144,1480,Fresno,144,57,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12145,1480,Fresno,89,35,37.0,37.0,0.0,0.0,1.0341894952775759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0341894952775759,0,0,0,1.0
12146,1480,Fresno,55,22,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12147,1480,Fresno,130,51,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12148,1472,Fresno,24,9,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12149,1480,Fresno,48,19,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12150,1480,Fresno,117,46,49.0,29.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12151,1480,Fresno,129,51,54.0,17.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12152,1480,Fresno,74,29,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12153,1480,Fresno,58,23,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12154,1480,Fresno,53,21,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
12155,1480,Fresno,43,17,18.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0
