MAZ,TAZ,SOI,bike_skim,IDX_Bike
11069,253,Clovis,827.0,0.5014449127031908
11070,102,Clovis,1212.0,0.5727272727272728
11071,255,Clovis,151.0,0.2995183624322697
11072,255,Clovis,118.0,0.27880794701986755
11073,255,Clovis,571.0,0.44367850692354005
11074,255,Clovis,564.0,0.4406080674292595
11075,255,Clovis,1117.0,0.5542444310656232
11076,255,Clovis,104.0,0.267940999397953
11077,255,Clovis,501.0,0.423841059602649
11078,255,Clovis,486.0,0.4191149909692956
11079,255,Clovis,530.0,0.4327814569536424
11080,255,Clovis,804.0,0.49735099337748345
11081,255,Clovis,736.0,0.4845574954846478
11082,255,Clovis,656.0,0.46589403973509935
11083,255,Clovis,490.0,0.42055990367248647
11084,255,Clovis,468.0,0.4143287176399759
11085,255,Clovis,106.0,0.26992775436484046
11086,255,Clovis,120.0,0.2797712221553281
11087,255,Clovis,101.0,0.26619506321493075
11088,255,Clovis,110.0,0.2722757375075256
11089,255,Clovis,636.0,0.46122817579771225
11090,255,Clovis,496.0,0.42251655629139073
11091,255,Clovis,146.0,0.29614689945815775
11092,255,Clovis,639.0,0.46261288380493676
11093,258,Clovis,143.0,0.2937387116195063
11094,258,Clovis,143.0,0.2937387116195063
11095,258,Clovis,240.0,0.3428657435279952
11096,258,Clovis,152.0,0.30033112582781457
11097,264,Clovis,137.0,0.28967489464178203
11098,264,Clovis,138.0,0.2904274533413606
11099,264,Clovis,139.0,0.2910897049969898
11100,103,Clovis,2068.0,0.7014449127031909
11101,103,Clovis,4644.0,0.8727573750752559
11102,103,Clovis,3501.0,0.8237808549066827
11103,103,Clovis,2898.0,0.7827513546056593
11104,103,Clovis,4398.0,0.8635761589403973
11105,103,Clovis,5800.0,0.9070439494280554
11106,103,Clovis,3415.0,0.8197170379289584
11107,103,Clovis,4176.0,0.8543648404575557
11108,103,Clovis,1398.0,0.6065021071643588
11109,103,Clovis,3497.0,0.8237206502107164
11110,103,Clovis,3643.0,0.8315773630343167
11111,103,Clovis,1539.0,0.6293497892835641
11112,103,Clovis,4176.0,0.8543648404575557
11113,103,Clovis,1525.0,0.627212522576761
11114,107,Clovis,4346.0,0.8612582781456953
11115,107,Clovis,4043.0,0.8479831426851294
11116,107,Clovis,3002.0,0.7906682721252257
11117,107,Clovis,4563.0,0.8694461167971101
11118,107,Clovis,3655.0,0.8319385912101144
11119,107,Clovis,4221.0,0.8560505719446116
11120,104,Clovis,3753.0,0.8351294400963275
11121,104,Clovis,5732.0,0.9057194461167971
11122,104,Clovis,1180.0,0.5670680313064419
11123,104,Clovis,2597.0,0.7572847682119205
11124,104,Clovis,2227.0,0.7223359422034918
11125,104,Clovis,5853.0,0.9082480433473811
11126,104,Clovis,1484.0,0.6212221553281156
11127,104,Clovis,2156.0,0.7142986152919928
11128,104,Clovis,3527.0,0.8256170981336545
11129,104,Clovis,1225.0,0.5750752558699579
11130,104,Clovis,1615.0,0.6405779650812763
11131,104,Clovis,1317.0,0.5911800120409392
11132,104,Clovis,1173.0,0.5654124021673691
11133,104,Clovis,2591.0,0.7569837447320891
11134,104,Clovis,1223.0,0.5747140276941601
11135,108,Clovis,4186.0,0.8549969897652017
11136,108,Clovis,3737.0,0.8346779048765803
11137,108,Clovis,3738.0,0.8347682119205299
11138,108,Clovis,2456.0,0.7443407585791691
11139,108,Clovis,2605.0,0.7578266104756171
11140,105,Clovis,3148.0,0.8015653220951234
11141,105,Clovis,179.0,0.3154425045153522
11142,105,Clovis,1789.0,0.6633353401565322
11143,105,Clovis,1222.0,0.5745334136062613
11144,105,Clovis,167.0,0.3077062010836845
11145,105,Clovis,1780.0,0.6619807344972908
11146,105,Clovis,1783.0,0.6621914509331728
11147,105,Clovis,1122.0,0.554846478025286
11148,105,Clovis,1239.0,0.5771222155328115
11149,105,Clovis,1210.0,0.5722155328115593
11150,105,Clovis,4144.0,0.8531607465382299
11151,105,Clovis,4074.0,0.849157134256472
11152,105,Clovis,2040.0,0.6973509933774834
11153,105,Clovis,1838.0,0.6705298013245033
11154,105,Clovis,4354.0,0.8615894039735099
11155,105,Clovis,1223.0,0.5747140276941601
11156,109,Clovis,4263.0,0.8579169175195666
11157,109,Clovis,3166.0,0.8029801324503312
11158,109,Clovis,4157.0,0.8534918723660445
11159,109,Clovis,4226.0,0.8564118001204094
11160,109,Clovis,2155.0,0.7140276941601444
11161,109,Clovis,4139.0,0.8527694160144491
11162,109,Clovis,3689.0,0.8331727874774233
11163,109,Clovis,5301.0,0.8944310656231186
11164,109,Clovis,4387.0,0.8632450331125828
11165,109,Clovis,4506.0,0.8672185430463576
11166,109,Clovis,6679.0,0.9231788079470199
11167,109,Clovis,2961.0,0.7869355809753161
11168,109,Clovis,4337.0,0.8607164358819988
11169,109,Clovis,4186.0,0.8549969897652017
11170,140,Clovis,256.0,0.34924744130042146
11171,140,Clovis,591.0,0.44855508729680915
11172,140,Clovis,756.0,0.48798916315472607
11173,140,Clovis,939.0,0.5219145093317279
11174,140,Clovis,1580.0,0.6350391330523781
11175,140,Clovis,478.0,0.4170680313064419
11176,140,Clovis,762.0,0.48877182420228776
11177,140,Clovis,932.0,0.5202287778446719
11178,140,Clovis,494.0,0.4215833835039133
11179,140,Clovis,586.0,0.44786273329319687
11180,140,Clovis,573.0,0.44425045153521975
11181,140,Clovis,942.0,0.5226068633353401
11182,140,Clovis,407.0,0.39476219145093316
11183,140,Clovis,719.0,0.47995183624322696
11184,140,Clovis,416.0,0.39948826008428656
11185,140,Clovis,485.0,0.4188440698374473
11186,129,Clovis,2134.0,0.7103251053582179
11187,129,Clovis,2562.0,0.7544551475015051
11188,129,Clovis,984.0,0.5302829620710415
11189,129,Clovis,888.0,0.5132450331125827
11190,129,Clovis,2291.0,0.7287176399759181
11191,129,Clovis,1761.0,0.6588801926550271
11192,141,Clovis,1926.0,0.6834738109572547
11193,141,Clovis,944.0,0.522998193859121
11194,130,Clovis,41.0,0.18741721854304635
11195,130,Clovis,2091.0,0.7044551475015051
11196,130,Clovis,522.0,0.42965081276339556
11197,130,Clovis,2421.0,0.7410897049969898
11198,143,Clovis,4132.0,0.8524081878386515
11199,143,Clovis,2448.0,0.7437086092715232
11200,145,Clovis,3294.0,0.811830222757375
11201,145,Clovis,3786.0,0.8366345574954847
11202,145,Clovis,3390.0,0.8181818181818182
11203,145,Clovis,4388.0,0.8633353401565322
11204,145,Clovis,5299.0,0.8943407585791692
11205,145,Clovis,3009.0,0.7912402167369055
11206,145,Clovis,4333.0,0.8605057194461168
11207,145,Clovis,4496.0,0.8668272125225768
11208,145,Clovis,4308.0,0.8596628537025888
11209,145,Clovis,4274.0,0.8585791691751956
11210,145,Clovis,4529.0,0.8682721252257676
11211,145,Clovis,3772.0,0.8360626128838049
11212,145,Clovis,4114.0,0.8511739915713425
11213,145,Clovis,3535.0,0.8260385310054185
11214,145,Clovis,5703.0,0.9049367850692354
11215,145,Clovis,4442.0,0.8650511739915714
11216,145,Clovis,3634.0,0.8310656231186032
11217,145,Clovis,4225.0,0.8563515954244431
11218,145,Clovis,5666.0,0.9038832028898254
11219,134,Clovis,8325.0,0.9466586393738712
11220,134,Clovis,8617.0,0.9502709211318483
11221,134,Clovis,10589.0,0.9608669476219145
11222,134,Clovis,9840.0,0.9582781456953643
11223,134,Clovis,8760.0,0.9512944009632751
11224,134,Clovis,8362.0,0.9471703792895846
11225,134,Clovis,9678.0,0.9576158940397351
11226,134,Clovis,8276.0,0.9462372065021072
11227,134,Clovis,4349.0,0.8613786875376279
11228,134,Clovis,9629.0,0.95737507525587
11229,134,Clovis,8388.0,0.9477423239012643
11230,149,Clovis,3265.0,0.8101745936183022
11231,149,Clovis,1837.0,0.6702287778446718
11232,149,Clovis,7695.0,0.9391330523780855
11233,149,Clovis,8263.0,0.9460565924142083
11234,149,Clovis,3835.0,0.8388922335942204
11235,149,Clovis,3885.0,0.8405478627332932
11236,149,Clovis,3402.0,0.8191450933172787
11237,149,Clovis,3626.0,0.8305538832028898
11238,149,Clovis,4565.0,0.8695364238410596
11239,150,Clovis,3532.0,0.8258278145695365
11240,150,Clovis,3865.0,0.8397953040337146
11241,150,Clovis,4323.0,0.8602347983142685
11242,150,Clovis,3626.0,0.8305538832028898
11243,150,Clovis,4027.0,0.8475015051173992
11244,150,Clovis,3454.0,0.8216435881998796
11245,150,Clovis,4165.0,0.8538229981938591
11246,135,Clovis,1718.0,0.653792895845876
11247,135,Clovis,7863.0,0.9416014449127031
11248,135,Clovis,7759.0,0.9400963275135461
11249,135,Clovis,7469.0,0.9354003612281758
11250,151,Clovis,2841.0,0.7783865141481036
11251,151,Clovis,1685.0,0.6503311258278146
11252,151,Clovis,2329.0,0.732269717037929
11253,151,Clovis,1785.0,0.6626128838049368
11254,152,Clovis,2513.0,0.7507525586995786
11255,152,Clovis,3398.0,0.8189343768813967
11256,152,Clovis,2141.0,0.7112883804936785
11257,152,Clovis,2720.0,0.7673991571342564
11258,152,Clovis,1767.0,0.660144491270319
11259,152,Clovis,2086.0,0.70421432871764
11260,152,Clovis,1793.0,0.6641481035520771
11261,152,Clovis,2031.0,0.6959060806742926
11262,152,Clovis,2873.0,0.7807947019867549
11263,152,Clovis,1538.0,0.6290788681517159
11264,152,Clovis,2273.0,0.7269717037928959
11265,152,Clovis,2049.0,0.6984045755568934
11266,152,Clovis,2077.0,0.7025888019265503
11267,136,Clovis,2095.0,0.7053281155930162
11268,136,Clovis,3094.0,0.7980132450331126
11269,136,Clovis,9332.0,0.9548765803732692
11270,136,Clovis,1923.0,0.6830523780854907
11271,136,Clovis,2102.0,0.7062010836845274
11272,136,Clovis,9120.0,0.9535219747140277
11273,136,Clovis,3027.0,0.7924443106562312
11274,136,Clovis,1920.0,0.6826008428657435
11275,136,Clovis,3187.0,0.8047862733293197
11276,136,Clovis,3022.0,0.7920228777844672
11277,136,Clovis,3253.0,0.8091812161348585
11278,138,Clovis,2151.0,0.7130644190246839
11279,138,Clovis,2188.0,0.7177001806140879
11280,138,Clovis,4245.0,0.8572546658639374
11281,138,Clovis,1597.0,0.6378687537627935
11282,138,Clovis,380.0,0.3863937387116195
11283,138,Clovis,1544.0,0.6302227573750753
11284,138,Clovis,4541.0,0.868783865141481
11285,138,Clovis,2124.0,0.7089403973509933
11286,138,Clovis,637.0,0.46158940397350995
11287,138,Clovis,1849.0,0.6721854304635762
11288,138,Clovis,1376.0,0.6025888019265503
11289,138,Clovis,363.0,0.38100541842263697
11290,138,Clovis,1543.0,0.6300722456351595
11291,138,Clovis,1536.0,0.628687537627935
11292,138,Clovis,1449.0,0.61580373269115
11293,138,Clovis,1861.0,0.6739012642986153
11294,138,Clovis,637.0,0.46158940397350995
11295,138,Clovis,637.0,0.46158940397350995
11296,153,Clovis,1288.0,0.5860927152317881
11297,153,Clovis,1499.0,0.6237808549066827
11298,153,Clovis,2446.0,0.7435580975316075
11299,153,Clovis,1494.0,0.622787477423239
11300,153,Clovis,977.0,0.5294099939795304
11301,153,Clovis,1954.0,0.6866044551475015
11302,153,Clovis,2000.0,0.6927453341360627
11303,153,Clovis,1807.0,0.6659843467790487
11304,153,Clovis,1434.0,0.6130042143287177
11305,153,Clovis,1424.0,0.6112582781456953
11306,153,Clovis,583.0,0.44729078868151717
11307,153,Clovis,2033.0,0.6962673088500904
11308,153,Clovis,1890.0,0.6786574352799518
11309,153,Clovis,1968.0,0.688591210114389
11310,153,Clovis,1048.0,0.5415111378687537
11311,153,Clovis,1365.0,0.6008729680915111
11312,153,Clovis,1994.0,0.6915713425647201
11313,153,Clovis,2659.0,0.7625526791089705
11314,153,Clovis,2036.0,0.6964780252859724
11315,153,Clovis,916.0,0.5179711017459362
11316,153,Clovis,1994.0,0.6915713425647201
11317,153,Clovis,985.0,0.5306441902468393
11318,154,Clovis,1464.0,0.6179711017459362
11319,154,Clovis,638.0,0.46210114388922335
11320,154,Clovis,4252.0,0.8577062010836846
11321,154,Clovis,520.0,0.42901866345574957
11322,154,Clovis,212.0,0.3303431667670078
11323,154,Clovis,638.0,0.46210114388922335
11324,154,Clovis,2229.0,0.7226670680313064
11325,154,Clovis,619.0,0.45680313064419026
11326,154,Clovis,722.0,0.4810957254665864
11327,154,Clovis,1947.0,0.6857615894039735
11328,154,Clovis,586.0,0.44786273329319687
11329,154,Clovis,502.0,0.4241420830824804
11330,154,Clovis,620.0,0.45701384708007226
11331,154,Clovis,1408.0,0.6081878386514148
11332,154,Clovis,623.0,0.45791691751956654
11333,2723,Unincorporate,4.0,0.04298615291992775
11334,2723,Unincorporate,61.0,0.22296809151113786
11335,2726,Unincorporate,6.0,0.05770620108368453
11336,2726,Unincorporate,8.0,0.06815171583383504
11337,2726,Unincorporate,14.0,0.098314268512944
11338,922,Fresno,710.0,0.4773630343166767
11339,936,Fresno,2221.0,0.7213726670680313
11340,169,Fresno,2057.0,0.6994280553883203
11341,169,Clovis,2906.0,0.7834437086092715
11342,169,Fresno,1891.0,0.6787778446718844
11343,169,Clovis,1898.0,0.6796809151113787
11344,157,Clovis,932.0,0.5202287778446719
11345,157,Clovis,1598.0,0.6379891631547261
11346,157,Clovis,1599.0,0.6381998795906081
11347,157,Clovis,186.0,0.31911499096929563
11348,157,Clovis,0.0,0.0
11349,168,Clovis,2129.0,0.7097230583985551
11350,172,Clovis,3002.0,0.7906682721252257
11351,158,Clovis,3007.0,0.7909090909090909
11352,158,Clovis,2513.0,0.7507525586995786
11353,158,Clovis,1311.0,0.5895845875978326
11354,158,Clovis,2406.0,0.7395243829018664
11355,158,Clovis,3378.0,0.8175195665261891
11356,159,Clovis,3885.0,0.8405478627332932
11357,159,Clovis,4831.0,0.8794701986754967
11358,159,Clovis,3104.0,0.7989163154726069
11359,173,Clovis,2981.0,0.7886213124623721
11360,173,Clovis,3337.0,0.8154124021673691
11361,173,Clovis,3479.0,0.8228777844671884
11362,173,Clovis,3267.0,0.8103251053582179
11363,173,Clovis,3649.0,0.8316676700782661
11364,173,Clovis,3632.0,0.8308850090307044
11365,173,Clovis,3526.0,0.825526791089705
11366,173,Clovis,3177.0,0.8039133052378086
11367,173,Clovis,3325.0,0.8146297411198073
11368,173,Clovis,3860.0,0.8396146899458158
11369,173,Clovis,2918.0,0.7841360626128838
11370,173,Clovis,5514.0,0.8999698976520168
11371,173,Clovis,4907.0,0.881005418422637
11372,173,Clovis,3959.0,0.8444912703190849
11373,173,Clovis,3186.0,0.804635761589404
11374,173,Clovis,3324.0,0.8145695364238411
11375,173,Clovis,3947.0,0.8438591210114389
11376,173,Clovis,2832.0,0.7776640577965082
11377,173,Clovis,3471.0,0.8225466586393738
11378,173,Clovis,3328.0,0.8149307645996388
11379,160,Clovis,3929.0,0.8427152317880795
11380,160,Clovis,5236.0,0.8920228777844672
11381,160,Clovis,5159.0,0.8899759181216135
11382,160,Clovis,5773.0,0.9064419024683925
11383,160,Clovis,7063.0,0.9291992775436484
11384,160,Clovis,3680.0,0.8327212522576761
11385,160,Clovis,3603.0,0.8294701986754967
11386,160,Clovis,5453.0,0.8985550872968091
11387,160,Clovis,4832.0,0.8795304033714629
11388,160,Clovis,4051.0,0.8482841661649608
11389,160,Clovis,5150.0,0.8896748946417821
11390,160,Clovis,5050.0,0.8863937387116195
11391,160,Clovis,6963.0,0.9277844671884407
11392,160,Clovis,3818.0,0.8382901866345575
11393,160,Clovis,5312.0,0.894942805538832
11394,160,Clovis,5071.0,0.8871763997591812
11395,160,Clovis,3876.0,0.8401866345574955
11396,176,Clovis,4419.0,0.8639975918121614
11397,176,Clovis,7484.0,0.9355809753160746
11398,176,Clovis,7026.0,0.928687537627935
11399,176,Clovis,5450.0,0.8983744732089103
11400,176,Clovis,5772.0,0.9063816977724263
11401,176,Clovis,5925.0,0.9093317278747742
11402,176,Clovis,3308.0,0.8131547260686334
11403,176,Clovis,4122.0,0.8515954244431065
11404,176,Clovis,5611.0,0.9026189042745334
11405,176,Clovis,3485.0,0.8231788079470199
11406,176,Clovis,3603.0,0.8294701986754967
11407,176,Clovis,3292.0,0.811619506321493
11408,176,Clovis,7555.0,0.9368452739313666
11409,176,Clovis,6001.0,0.910987357013847
11410,176,Clovis,4534.0,0.8685430463576159
11411,176,Clovis,5330.0,0.8954545454545455
11412,176,Clovis,4802.0,0.8783263094521373
11413,176,Clovis,4528.0,0.8681818181818182
11414,176,Clovis,4742.0,0.8760084286574353
11415,176,Clovis,3944.0,0.8437086092715231
11416,176,Clovis,5610.0,0.902528597230584
11417,163,Clovis,3721.0,0.8339855508729681
11418,163,Clovis,4845.0,0.8798314268512945
11419,163,Clovis,6729.0,0.9241420830824805
11420,163,Clovis,3341.0,0.8157134256472005
11421,163,Clovis,3621.0,0.8301926550270922
11422,163,Clovis,3118.0,0.7998795906080675
11423,163,Clovis,3564.0,0.8270921131848284
11424,163,Clovis,4886.0,0.8804936785069235
11425,163,Clovis,4843.0,0.8797712221553281
11426,163,Clovis,4986.0,0.8842865743527996
11427,163,Clovis,6740.0,0.9243226971703793
11428,163,Clovis,4962.0,0.8834738109572546
11429,163,Clovis,3394.0,0.8184226369656833
11430,163,Clovis,3754.0,0.8352498494882601
11431,163,Clovis,3309.0,0.8133353401565322
11432,178,Clovis,8359.0,0.947049969897652
11433,178,Clovis,5665.0,0.903792895845876
11434,178,Clovis,7233.0,0.9322095123419627
11435,178,Clovis,4762.0,0.8767609873570138
11436,178,Clovis,6294.0,0.9172185430463576
11437,178,Clovis,4711.0,0.8747140276941602
11438,178,Clovis,6730.0,0.9242022877784467
11439,178,Clovis,7111.0,0.9300421432871764
11440,178,Clovis,5997.0,0.9106562311860326
11441,178,Clovis,8355.0,0.9468994581577364
11442,178,Clovis,5031.0,0.8857916917519566
11443,178,Clovis,4097.0,0.8504515352197471
11444,178,Clovis,7775.0,0.9402769416014449
11445,178,Clovis,8359.0,0.947049969897652
11446,164,Clovis,1942.0,0.6850391330523781
11447,164,Clovis,2146.0,0.7118001204093919
11448,164,Clovis,937.0,0.5214027694160145
11449,164,Clovis,939.0,0.5219145093317279
11450,164,Clovis,299.0,0.3624623720650211
11451,164,Clovis,1600.0,0.6384406983744733
11452,164,Clovis,2047.0,0.6981336544250452
11453,164,Clovis,1622.0,0.6413305237808549
11454,164,Clovis,2444.0,0.7434376881396749
11455,164,Clovis,2061.0,0.7003010234798315
11456,164,Clovis,332.0,0.37266706803130645
11457,164,Clovis,1535.0,0.6285069235400361
11458,164,Clovis,326.0,0.3707706201083685
11459,164,Clovis,2210.0,0.7199578567128236
11460,164,Clovis,2212.0,0.7202889825406382
11461,164,Clovis,1850.0,0.6723058398555087
11462,164,Clovis,2099.0,0.7058097531607466
11463,164,Clovis,2418.0,0.7408789885611078
11464,180,Clovis,1040.0,0.5395845875978327
11465,180,Clovis,2024.0,0.6947922937989163
11466,180,Clovis,3819.0,0.8384406983744732
11467,180,Clovis,2170.0,0.7158940397350994
11468,182,Clovis,1020.0,0.5363937387116195
11469,182,Clovis,833.0,0.5026490066225165
11470,182,Clovis,875.0,0.5117399157134257
11471,182,Clovis,838.0,0.5041240216736905
11472,182,Clovis,1057.0,0.5432871763997592
11473,182,Clovis,916.0,0.5179711017459362
11474,106,Clovis,409.0,0.3950632149307646
11475,106,Clovis,323.0,0.36971703792895844
11476,106,Clovis,413.0,0.39789283564118
11477,106,Clovis,733.0,0.4837748344370861
11478,106,Clovis,516.0,0.4279951836243227
11479,106,Clovis,203.0,0.3267308850090307
11480,106,Clovis,138.0,0.2904274533413606
11481,501,Fresno,513.0,0.427423239012643
11482,501,Fresno,90.0,0.2554184226369657
11483,501,Fresno,176.0,0.31315472606863337
11484,506,Fresno,2039.0,0.6971402769416014
11485,506,Fresno,2050.0,0.6984948826008429
11486,506,Fresno,1203.0,0.5709512341962673
11487,506,Fresno,4906.0,0.8808549066827213
11488,506,Fresno,1666.0,0.6472606863335341
11489,506,Fresno,2712.0,0.7670680313064419
11490,529,Fresno,2560.0,0.7543347381095725
11491,529,Fresno,1171.0,0.5650812763395545
11492,529,Fresno,2919.0,0.7842865743527995
11493,546,Fresno,2745.0,0.7696568332329922
11494,546,Fresno,2252.0,0.7251655629139073
11495,531,Fresno,1197.0,0.5699277543648404
11496,531,Fresno,1295.0,0.5873570138470801
11497,531,Fresno,1441.0,0.6141782059000602
11498,549,Fresno,2428.0,0.7418723660445514
11499,534,Fresno,3000.0,0.7904876580373269
11500,534,Fresno,1270.0,0.5820891029500301
11501,534,Fresno,3651.0,0.8317278747742324
11502,534,Fresno,2877.0,0.7810355207706201
11503,180,Clovis,3328.0,0.8149307645996388
11504,180,Clovis,1767.0,0.660144491270319
11505,180,Clovis,3832.0,0.838832028898254
11506,180,Clovis,2043.0,0.697682119205298
11507,180,Clovis,3925.0,0.8425045153521975
11508,180,Clovis,1868.0,0.6748344370860927
11509,180,Clovis,1935.0,0.6845875978326309
11510,180,Clovis,1956.0,0.6869656833232992
11511,180,Clovis,1853.0,0.6725165562913907
11512,180,Clovis,3748.0,0.8348585189644793
11513,180,Clovis,2307.0,0.7300722456351595
11514,180,Clovis,1665.0,0.6470198675496689
11515,180,Clovis,1763.0,0.6592414208308248
11516,180,Clovis,1987.0,0.6908187838651415
11517,180,Clovis,1275.0,0.5832329921733895
11518,180,Clovis,4239.0,0.8570138470800722
11519,165,Clovis,1266.0,0.5813967489464178
11520,165,Clovis,1367.0,0.6013546056592414
11521,165,Clovis,1312.0,0.589885611077664
11522,165,Clovis,495.0,0.42203491872366045
11523,165,Clovis,1070.0,0.5461770018061409
11524,165,Clovis,2307.0,0.7300722456351595
11525,165,Clovis,1138.0,0.5578266104756171
11526,165,Clovis,1352.0,0.5980132450331126
11527,165,Clovis,835.0,0.5032510535821794
11528,165,Clovis,1179.0,0.5668272125225767
11529,165,Clovis,828.0,0.5017459361830223
11530,165,Clovis,404.0,0.3935279951836243
11531,165,Clovis,1495.0,0.6230583985550873
11532,165,Clovis,899.0,0.5152618904274533
11533,165,Clovis,823.0,0.5007826610475618
11534,165,Clovis,639.0,0.46261288380493676
11535,181,Clovis,1542.0,0.6298615291992775
11536,181,Clovis,1580.0,0.6350391330523781
11537,181,Clovis,1585.0,0.6358819987959061
11538,181,Clovis,1519.0,0.6264599638771824
11539,181,Clovis,1427.0,0.6116797110174593
11540,181,Clovis,1719.0,0.6540638169777243
11541,181,Clovis,1468.0,0.6184828416616496
11542,181,Clovis,1283.0,0.5851595424443107
11543,181,Clovis,1680.0,0.6496086694762191
11544,181,Clovis,1827.0,0.6691751956652618
11545,181,Clovis,1527.0,0.6275135460565924
11546,181,Clovis,1455.0,0.6165863937387116
11547,181,Clovis,1943.0,0.6851896447922938
11548,181,Clovis,1310.0,0.5894039735099338
11549,181,Clovis,2060.0,0.7000301023479831
11550,181,Clovis,2072.0,0.7019265502709211
11551,181,Clovis,1559.0,0.6319084888621312
11552,181,Clovis,1535.0,0.6285069235400361
11553,166,Clovis,987.0,0.5311258278145695
11554,166,Clovis,1053.0,0.5426550270921132
11555,166,Clovis,321.0,0.36950632149307644
11556,166,Clovis,1136.0,0.5572847682119205
11557,166,Clovis,336.0,0.37372065021071643
11558,166,Clovis,243.0,0.34467188440698376
11559,166,Clovis,976.0,0.5291691751956653
11560,166,Clovis,1053.0,0.5426550270921132
11561,166,Clovis,1278.0,0.5837146297411198
11562,166,Clovis,980.0,0.5297712221553281
11563,166,Clovis,376.0,0.38473810957254667
11564,166,Clovis,145.0,0.2948223961468995
11565,166,Clovis,1053.0,0.5426550270921132
11566,166,Clovis,917.0,0.5182420228777844
11567,182,Clovis,467.0,0.4140878988561108
11568,182,Clovis,981.0,0.5299819385912101
11569,182,Clovis,461.0,0.4119807344972908
11570,182,Clovis,480.0,0.41760987357013846
11571,182,Clovis,596.0,0.4499397953040337
11572,182,Clovis,1013.0,0.53524984948826
11573,182,Clovis,1067.0,0.5455147501505118
11574,182,Clovis,522.0,0.42965081276339556
11575,182,Clovis,859.0,0.5091511137868754
11576,274,Clovis,436.0,0.40517760385310053
11577,277,Clovis,102.0,0.2670078266104756
11578,277,Clovis,93.0,0.2581878386514148
11579,277,Clovis,51.0,0.20695364238410596
11580,277,Clovis,72.0,0.23783865141481036
11581,277,Clovis,66.0,0.2300421432871764
11582,187,Clovis,2762.0,0.7711619506321493
11583,187,Clovis,2895.0,0.7824804334738109
11584,187,Clovis,2530.0,0.7521372667068031
11585,188,Clovis,1077.0,0.5475316074653823
11586,188,Clovis,1719.0,0.6540638169777243
11587,188,Clovis,1906.0,0.6804936785069235
11588,188,Clovis,1833.0,0.669837447320891
11589,188,Clovis,2736.0,0.7688741721854304
11590,188,Clovis,2668.0,0.7636363636363637
11591,188,Clovis,2648.0,0.7616195063214931
11592,188,Clovis,2144.0,0.7115291992775437
11593,188,Clovis,1927.0,0.6836243226971703
11594,200,Clovis,1627.0,0.6422937989163154
11595,200,Clovis,1785.0,0.6626128838049368
11596,200,Clovis,2310.0,0.7305237808549067
11597,200,Clovis,923.0,0.5188741721854304
11598,200,Clovis,1579.0,0.6348284166164961
11599,200,Clovis,1923.0,0.6830523780854907
11600,200,Clovis,1204.0,0.5710415412402168
11601,200,Clovis,1482.0,0.6209813365442505
11602,200,Clovis,1600.0,0.6384406983744733
11603,200,Clovis,1826.0,0.6690848886213124
11604,200,Clovis,1611.0,0.6403070439494281
11605,200,Clovis,1876.0,0.6766405779650813
11606,200,Clovis,2272.0,0.7268211920529801
11607,200,Clovis,1599.0,0.6381998795906081
11608,200,Clovis,2290.0,0.7285671282360024
11609,189,Clovis,3724.0,0.8340758579169175
11610,189,Clovis,2793.0,0.7745033112582781
11611,189,Clovis,3519.0,0.8252257676098735
11612,190,Clovis,2135.0,0.7105358217940999
11613,190,Clovis,2968.0,0.7875075255869958
11614,190,Clovis,2135.0,0.7105358217940999
11615,190,Clovis,1799.0,0.6652317880794701
11616,190,Clovis,3427.0,0.8201986754966888
11617,190,Clovis,3076.0,0.7965382299819386
11618,201,Clovis,1157.0,0.562010836845274
11619,201,Clovis,1041.0,0.5399458157736303
11620,201,Clovis,2054.0,0.6991270319084889
11621,201,Clovis,1239.0,0.5771222155328115
11622,201,Clovis,1331.0,0.5944611679711017
11623,201,Clovis,1096.0,0.5508729680915111
11624,201,Clovis,1397.0,0.6062010836845274
11625,201,Clovis,1359.0,0.5993979530403372
11626,201,Clovis,1331.0,0.5944611679711017
11627,201,Clovis,2073.0,0.7020770620108369
11628,201,Clovis,1928.0,0.6837748344370861
11629,201,Clovis,2250.0,0.7248344370860927
11630,201,Clovis,1348.0,0.5973810957254666
11631,201,Clovis,2310.0,0.7305237808549067
11632,201,Clovis,2239.0,0.7237808549066828
11633,201,Clovis,1388.0,0.6045454545454545
11634,191,Clovis,6048.0,0.9119807344972908
11635,191,Clovis,3398.0,0.8189343768813967
11636,191,Clovis,5975.0,0.9104154124021674
11637,191,Clovis,5706.0,0.905057194461168
11638,191,Clovis,3638.0,0.8313064419024684
11639,191,Clovis,7113.0,0.9301023479831427
11640,192,Clovis,5442.0,0.8981938591210115
11641,192,Clovis,1840.0,0.6707706201083684
11642,192,Clovis,1958.0,0.687326911499097
11643,192,Clovis,5214.0,0.8912703190848886
11644,192,Clovis,3083.0,0.7968693558097532
11645,192,Clovis,2111.0,0.7073148705599037
11646,192,Clovis,6029.0,0.9116797110174594
11647,192,Clovis,1430.0,0.6124623720650211
11648,192,Clovis,1918.0,0.6823299217338953
11649,192,Clovis,4420.0,0.8640577965081276
11650,192,Clovis,4777.0,0.8772426249247441
11651,203,Clovis,2903.0,0.7832329921733895
11652,203,Clovis,2417.0,0.7407585791691752
11653,203,Clovis,3683.0,0.8328717639975918
11654,203,Clovis,1981.0,0.6899458157736303
11655,203,Clovis,2621.0,0.758850090307044
11656,203,Clovis,2992.0,0.7895243829018663
