TAZ,SOI,POP,HH,HU,HU_SF,HU_MF,HU_OTH,EMP,EMP_EDU,EMP_FOO,EMP_GOV,EMP_IND,EMP_MED,EMP_OFC,EMP_OTH,EMP_RET,EMP_AGR,ELEM,HS,COLLEGE
1357,Fresno,1226,390,416.09249155976397,352.6137960940502,44.478695465713805,19.0,37.41363801327273,0.58773096306408,3.46451936121984,0.38150957251528006,2.0,24.41279026942096,0.6392863107012801,0.0,2.82523305051856,3.1025684858327276,0,0,0
1358,Fresno,902,266,284.7119445544905,250.78134350468844,30.673132191469783,3.2574688583322957,120.27351596222061,60.0,0.0,0.0,2.0,36.0,0.0,3.0,11.0,8.273515962220607,661,0,0
1359,Fresno,838,448,458.0,32.0,426.0,0.0,227.19663233471516,0.0,14.0,0.0,106.0,32.0,10.0,4.0,25.0,36.196632334715154,0,0,0
1360,Fresno,114,60,62.0,3.0,0.0,59.0,101.0,0.0,0.0,0.0,0.0,4.0,86.0,11.0,0.0,0.0,0,0,0
1361,Fresno,1049,317,317.0,313.0,0.0,4.0,88.94880123082183,0.0,0.0,0.0,2.0,26.0,0.0,0.0,2.0,58.94880123082183,0,0,0
1362,Fresno,1471,445,445.0,441.0,0.0,4.0,76.37608444805333,0.0,2.0,0.0,33.0,25.0,5.0,0.0,0.0,11.376084448053334,0,0,0
1363,Fresno,816,261,291.0,284.0,0.0,7.0,44.06837899055515,0.0,0.0,0.0,9.0,30.0,3.0,0.0,0.0,2.0683789905551517,0,0,0
1364,Fresno,121,40,43.0,35.0,0.0,8.0,25.23932646694303,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,7.239326466943031,0,0,0
1365,Fresno,317,137,156.4414040868798,137.52109669543535,10.211066017577117,8.709241373867318,27.765648852858185,0.026102773535520003,0.15386898084096,0.016943905628320002,5.0,13.10715875451424,0.028392490512320002,0.0,0.12547649032864,9.307705457498184,0,0,0
1366,Fresno,771,326,369.00020321968,100.02990034481738,213.0699245275259,55.90037834733675,64.4102739433309,0.0,0.0,0.0,6.0,41.0,0.0,0.0,5.0,12.41027394333091,0,0,0
1367,Fresno,1988,573,579.0,117.0,20.0,442.0,235.87191760331638,73.0,0.0,0.0,0.0,64.0,4.0,0.0,8.0,86.87191760331638,843,0,0
1368,Fresno,232,67,68.0,17.0,3.0,48.0,495.94897217829816,0.0,99.0,0.0,84.0,13.0,69.0,21.0,30.0,179.9489721782982,0,0,0
1369,Fresno,115,50,51.94551404974551,49.106906318379124,2.8386077313663893,0.0,2759.149584885625,15.2404743718584,5.0,1463.9851383815624,807.0,66.06403188355199,270.8170751689472,64.0,0.0,67.04286507970426,0,0,0
1370,Fresno,494,218,239.3168093540541,157.3225806759097,32.40970041422412,49.58452826392022,190.39283412045273,0.04430337870486,2.26115675868128,0.028758333545260004,27.0,13.18187702836732,0.048189639994759996,2.0,6.21296711868652,139.61558186247277,0,0,0
1371,Fresno,1270,394,397.7235136788206,263.64859197008036,106.07492170874028,28.0,118.14294925976697,0.47804558252946006,2.8179529075420806,0.31031029041386005,17.307080443739,46.962502917752516,13.51997940555836,1.560177333031,8.29797350198372,26.88892687721697,0,0,0
1372,Fresno,1117,279,280.4418883130419,140.3872469907088,93.05464132233307,47.0,269.0,60.0,69.0,0.0,0.0,63.0,4.0,17.0,56.0,0.0,0,0,0
1373,Fresno,53,22,21.69405906789406,21.53116007629332,0.1628989916007376,0.0,340.0,0.0,62.0,0.0,0.0,12.0,0.0,256.0,10.0,0.0,0,0,0
1374,Fresno,4,2,2.0,2.0,0.0,0.0,28.17094747638788,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,5.170947476387879,0,0,0
1375,Fresno,0,0,0.0,0.0,0.0,0.0,66.0597864832,0.0,0.0,0.0597864832,8.0,0.0,0.0,17.0,41.0,0.0,0,0,0
1376,Fresno,58,32,32.0,30.0,2.0,0.0,30.0,0.0,7.0,0.0,0.0,1.0,0.0,14.0,8.0,0.0,0,0,0
1377,Fresno,85,46,46.54771507274772,46.151800894268575,0.39591417847913957,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0
1378,Fresno,381,205,205.28899961628898,162.27614676776932,43.01285284851968,0.0,156.23082182999275,2.0,0.0,0.0,96.0,20.0,1.0,0.0,0.0,37.230821829992735,0,0,0
1379,Fresno,0,0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,15.0,0.0,0,0,0
1391,Fresno,81,29,29.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,24.0,0.0,0,0,0
1392,Fresno,149,53,53.0,50.0,0.0,3.0,61.0,59.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,0,0
1393,Fresno,1534,404,404.0,400.0,0.0,4.0,127.20513697166545,0.0,10.0,0.0,35.0,16.0,2.0,58.0,0.0,6.205136971665455,0,0,0
1394,Fresno,2063,504,529.0,528.0,0.0,1.0,20.0,0.0,0.0,0.0,10.0,7.0,1.0,2.0,0.0,0.0,0,0,0
1395,Fresno,269,66,69.0,63.0,0.0,6.0,15.41027394333091,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,12.41027394333091,0,0,0
1396,Fresno,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1397,Fresno,539,131,138.0,138.0,0.0,0.0,27.307705457498184,0.0,0.0,0.0,4.0,8.0,6.0,0.0,0.0,9.307705457498184,0,0,0
1398,Fresno,887,217,227.0,224.0,2.0,1.0,34.0,0.0,0.0,0.0,26.0,8.0,0.0,0.0,0.0,0.0,0,0,0
1399,Fresno,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1400,Fresno,4,1,1.0,1.0,0.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1702,0,0
1401,Fresno,2279,530,530.0,530.0,0.0,0.0,52.0,0.0,0.0,0.0,46.0,6.0,0.0,0.0,0.0,0.0,0,0,0
1402,Fresno,3,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1403,Fresno,183,42,42.0,30.0,6.0,6.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1404,Fresno,87,20,20.0,18.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0,0,0
1405,Fresno,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1406,Fresno,164,38,38.0,31.0,0.0,7.0,24.683789905551517,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,20.683789905551517,0,0,0
1407,Fresno,160,37,37.0,25.0,0.0,12.0,4.034189495277576,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0341894952775759,0,0,0
1408,Fresno,112,26,26.0,26.0,0.0,0.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,7.0,4.0,0.0,0,0,0
1409,Fresno,138,32,32.0,21.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1410,Fresno,342,79,79.0,68.0,0.0,11.0,16.34189495277576,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,10.34189495277576,0,0,0
1411,Fresno,324,75,75.0,56.0,0.0,19.0,6.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0,0,0
1412,Fresno,99,26,30.0,26.0,0.0,4.0,26.0,0.0,0.0,0.0,21.0,5.0,0.0,0.0,0.0,0.0,0,0,0
1413,Fresno,72,18,22.0,16.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1414,Fresno,125,33,38.0,27.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1415,Fresno,178,46,54.0,37.0,0.0,17.0,19.068378990555154,0.0,0.0,0.0,0.0,9.0,6.0,2.0,0.0,2.0683789905551517,0,0,0
1416,Fresno,122,37,37.0,29.0,0.0,8.0,17.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0,0,0
1417,Fresno,91,27,27.0,19.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1418,Fresno,117,38,42.0,33.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0
1419,Fresno,312,102,111.0,100.0,4.0,7.0,21.444463438608487,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,13.444463438608487,0,0,0
1420,Fresno,186,79,92.61365574512,75.2601877302254,1.0465309038395436,16.306937111055063,14.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0,0,0
1421,Fresno,95,30,34.0,21.0,4.0,9.0,30.854737381939398,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,25.854737381939398,0,0,0
1422,Fresno,60,25,30.0,23.0,0.0,7.0,128.0,0.0,0.0,0.0,112.0,1.0,10.0,2.0,3.0,0.0,0,0,0
1441,Fresno,133,55,55.0,2.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1442,Fresno,1294,562,579.0,565.0,0.0,14.0,124.95730586777213,0.0,0.0,0.0,4.0,86.0,3.0,3.0,0.0,28.957305867772124,0,0,0
1443,Fresno,988,494,549.0,549.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,41.0,7.0,0.0,0.0,0.0,0,0,0
1444,Fresno,530,185,189.0,189.0,0.0,0.0,17.17094747638788,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,5.170947476387879,0,0,0
1445,Fresno,82,28,29.0,29.0,0.0,0.0,46.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,821,0,0
1446,Fresno,619,216,221.0,221.0,0.0,0.0,177.12825334416,0.0,10.0,0.0,51.0,8.0,12.0,62.0,0.0,34.12825334416,0,0,0
1447,Fresno,1295,357,432.0,432.0,0.0,0.0,114.06837899055515,0.0,13.0,0.0,9.0,75.0,10.0,0.0,5.0,2.0683789905551517,0,0,0
1448,Fresno,1738,660,721.0,657.0,64.0,0.0,332.25650668832,33.0,3.0,0.0,19.0,33.0,15.0,151.0,10.0,68.25650668832,0,0,0
1449,Fresno,560,215,233.0,233.0,0.0,0.0,230.06837899055515,226.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0683789905551517,1283,2523,0
1450,Fresno,351,135,135.0,135.0,0.0,0.0,42.41027394333091,0.0,13.0,0.0,0.0,6.0,9.0,2.0,0.0,12.41027394333091,0,0,0
1451,Fresno,540,191,195.0,195.0,0.0,0.0,50.64960041027394,0.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,19.64960041027394,0,0,0
1452,Fresno,463,178,180.0,177.0,0.0,3.0,38.95730586777213,0.0,0.0,0.0,1.0,5.0,3.0,1.0,0.0,28.957305867772124,0,0,0
1453,Fresno,854,291,301.0,301.0,0.0,0.0,160.30770545749817,0.0,56.0,0.0,2.0,16.0,68.0,7.0,2.0,9.307705457498184,0,0,0
1454,Fresno,1736,620,620.0,620.0,0.0,0.0,68.27351596222061,0.0,4.0,0.0,0.0,33.0,18.0,5.0,0.0,8.273515962220607,0,0,0
1455,Fresno,0,0,0.0,0.0,0.0,0.0,513.0,477.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2902
1456,Fresno,0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0,0
1457,Fresno,102,52,57.0,57.0,0.0,0.0,516.0,41.0,96.0,0.0,1.0,145.0,131.0,59.0,43.0,0.0,509,0,0
1458,Fresno,1815,913,1058.0,678.0,380.0,0.0,156.06837899055517,7.0,0.0,0.0,0.0,50.0,73.0,5.0,19.0,2.0683789905551517,0,0,0
1459,Fresno,1001,556,556.0,250.0,306.0,0.0,350.1367579811103,20.0,160.0,0.0,7.0,31.0,26.0,16.0,86.0,4.1367579811103035,0,0,0
1460,Fresno,1366,527,536.0,340.0,196.0,0.0,114.0,40.0,7.0,0.0,0.0,22.0,37.0,8.0,0.0,0.0,601,0,0
1461,Fresno,1572,616,660.0,660.0,0.0,0.0,128.5812214197188,45.0,0.0,0.0,25.0,18.0,17.0,6.0,0.0,17.58122141971879,689,0,0
1462,Fresno,1953,877,969.0,383.0,586.0,0.0,668.0341894952776,13.0,283.0,0.0,56.0,39.0,7.0,169.0,100.0,1.0341894952775759,0,0,0
1463,Fresno,1145,382,382.0,382.0,0.0,0.0,46.0,0.0,4.0,0.0,0.0,25.0,14.0,3.0,0.0,0.0,0,0,0
1464,Fresno,249,83,83.0,83.0,0.0,0.0,154.06837899055515,0.0,45.0,0.0,0.0,8.0,11.0,88.0,0.0,2.0683789905551517,0,0,0
1465,Fresno,1644,548,548.0,548.0,0.0,0.0,60.0,0.0,20.0,0.0,0.0,25.0,9.0,6.0,0.0,0.0,0,0,0
1466,Fresno,1684,551,648.0,648.0,0.0,0.0,159.23932646694303,37.0,0.0,0.0,3.0,96.0,12.0,2.0,2.0,7.239326466943031,735,0,0
1467,Fresno,1418,488,488.0,467.0,0.0,21.0,150.7179794008291,14.0,11.0,0.0,6.0,64.0,21.0,1.0,12.0,21.717979400829094,0,0,0
1468,Fresno,901,303,302.0,63.0,239.0,0.0,11.0,0.0,0.0,0.0,3.0,3.0,1.0,4.0,0.0,0.0,0,0,0
1469,Fresno,148,74,77.0,0.0,0.0,77.0,1650.6325911363733,77.0,29.0,143.0,1.0,168.0,1142.0,11.0,0.0,79.63259113637334,0,0,0
1470,Fresno,0,0,0.0,0.0,0.0,0.0,1171.3760844480532,44.0,176.0,0.0,227.0,68.0,612.0,33.0,0.0,11.376084448053334,0,0,0
1471,Fresno,0,0,0.0,0.0,0.0,0.0,31.729757375075145,0.03769856791764,0.22222313719872,0.02447100022724,27.0,0.15476254197768,2.04100545984024,0.0,0.18121767735848002,2.0683789905551517,0,0,0
1472,Fresno,24,9,10.0,10.0,0.0,0.0,602.0,0.0,467.0,0.0,0.0,0.0,20.0,24.0,91.0,0.0,0,0,0
1473,Fresno,1041,390,395.0,392.0,0.0,3.0,47.13675798111031,0.0,17.0,0.0,0.0,7.0,2.0,5.0,12.0,4.1367579811103035,0,0,0
1474,Fresno,164,82,82.0,82.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1475,Fresno,858,356,356.0,300.0,32.0,24.0,667.9231163724945,197.0,37.0,0.0,1.0,44.0,59.0,143.0,159.0,27.923116372494547,0,2015,0
1476,Fresno,1956,781,780.0,516.0,248.0,16.0,110.58122141971879,0.0,0.0,0.0,2.0,31.0,44.0,16.0,0.0,17.58122141971879,0,0,0
1477,Fresno,1695,524,561.0,458.0,102.0,1.0,221.2735159622206,0.0,16.0,0.0,0.0,35.0,3.0,36.0,123.0,8.273515962220607,0,0,0
1478,Fresno,891,494,494.0,483.0,0.0,11.0,44.51284242916364,0.0,7.0,0.0,0.0,22.0,0.0,0.0,0.0,15.512842429163637,0,0,0
1479,Fresno,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1480,Fresno,1111,438,463.0,324.0,139.0,0.0,78.03418949527757,0.0,0.0,0.0,74.0,3.0,0.0,0.0,0.0,1.0341894952775759,0,0,0
1481,Fresno,1278,633,633.0,590.0,0.0,43.0,384.7351596222061,36.0,144.0,0.0,3.0,45.0,20.0,21.0,33.0,82.73515962220606,599,0,0
1482,Fresno,1367,738,869.0,466.0,403.0,0.0,91.0,0.0,43.0,0.0,3.0,9.0,11.0,1.0,24.0,0.0,0,0,0
1483,Fresno,1401,467,467.0,467.0,0.0,0.0,238.68378990555152,0.0,86.0,0.0,48.0,20.0,38.0,11.0,15.0,20.683789905551517,0,0,0
1484,Fresno,1129,405,434.0,434.0,0.0,0.0,176.0341894952776,35.0,0.0,0.0,19.0,11.0,2.0,108.0,0.0,1.0341894952775759,595,0,0
1485,Fresno,1966,612,641.0,470.0,168.0,3.0,291.12825334416004,11.0,137.0,0.0,37.0,22.0,11.0,26.0,13.0,34.12825334416,0,0,0
1486,Fresno,0,0,0.0,0.0,0.0,0.0,1761.0,0.0,1023.0,0.0,0.0,7.0,107.0,56.0,568.0,0.0,0,0,0
1487,Fresno,6,2,2.0,2.0,0.0,0.0,743.5731093300001,0.08966723181,63.52856473488,0.05820504521,0.0,0.36810758322,27.09753277846,9.0,643.43103195642,0.0,0,0,0
1488,Fresno,0,0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,164.0,111.0,0.0,0.0,0.0,0,0,0
1489,Fresno,722,278,295.0,2.0,174.0,119.0,143.0,0.0,0.0,0.0,0.0,133.0,10.0,0.0,0.0,0.0,0,0,0
1490,Fresno,3593,1170,1298.0,6.0,1100.0,192.0,455.0341894952776,0.0,107.0,0.0,7.0,81.0,162.0,26.0,71.0,1.0341894952775759,0,0,0
1491,Fresno,633,315,315.0,308.0,0.0,7.0,576.2393264669431,218.0,128.0,0.0,122.0,13.0,20.0,13.0,55.0,7.239326466943031,1891,0,0
1492,Fresno,1231,490,490.0,461.0,25.0,4.0,321.47865293388605,0.0,3.0,0.0,2.0,262.0,40.0,0.0,0.0,14.478652933886064,0,0,0
1493,Fresno,1582,632,632.0,559.0,73.0,0.0,63.9914953630497,0.0,0.0,0.0,1.0,23.0,10.0,0.0,0.0,29.9914953630497,0,0,0
1494,Fresno,1564,525,539.0,493.0,14.0,32.0,363.26518227274664,42.0,0.0,0.0,28.0,18.0,109.0,3.0,4.0,159.26518227274667,662,0,0
1495,Fresno,1130,382,389.0,367.0,22.0,0.0,95.1367579811103,0.0,12.0,0.0,0.0,47.0,3.0,9.0,20.0,4.1367579811103035,0,0,0
1496,Fresno,9,3,3.0,3.0,0.0,0.0,897.0,0.0,102.0,0.0,0.0,3.0,36.0,17.0,739.0,0.0,0,0,0
1497,Fresno,29,8,9.0,0.0,9.0,0.0,484.0,0.0,125.0,0.0,3.0,256.0,100.0,0.0,0.0,0.0,0,0,0
1498,Fresno,187,72,72.0,61.0,0.0,11.0,2821.008675584427,6.0,123.0,39.0,204.0,1575.0,767.0,1.0,15.0,91.00867558442667,0,0,0
1499,Fresno,722,277,277.0,277.0,0.0,0.0,59.37608444805334,0.0,0.0,0.0,14.0,25.0,0.0,4.0,5.0,11.376084448053335,0,0,0
1500,Fresno,1032,419,435.0,84.0,351.0,0.0,778.0,0.0,0.0,0.0,73.0,304.0,314.0,10.0,77.0,0.0,0,0,0
1501,Fresno,4,3,4.0,4.0,0.0,0.0,2524.0,0.0,11.0,0.0,0.0,2065.0,443.0,3.0,2.0,0.0,0,0,0
1502,Fresno,1386,630,628.0,105.0,523.0,0.0,1649.0,4.0,415.0,0.0,1.0,643.0,540.0,7.0,39.0,0.0,344,219,0
1503,Fresno,2060,789,827.0,395.0,374.0,58.0,1696.427454164708,0.0,44.0,0.0,51.0,580.0,902.0,25.0,21.0,73.4274541647079,0,0,0
1504,Fresno,690,369,377.0,81.0,296.0,0.0,514.0,4.0,0.0,0.0,0.0,472.0,30.0,4.0,4.0,0.0,0,0,0
1521,Fresno,684,266,297.0,297.0,0.0,0.0,33.06837899055515,0.0,0.0,0.0,0.0,27.0,4.0,0.0,0.0,2.0683789905551517,0,0,0
1522,Fresno,212,83,92.0,90.0,2.0,0.0,6.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0,0,0
1523,Fresno,1710,665,739.0,739.0,0.0,0.0,58.02568485832728,0.0,0.0,0.0,0.0,14.0,8.0,4.0,1.0,31.025684858327278,0,0,0
1524,Fresno,612,237,264.0,264.0,0.0,0.0,19.0,0.0,3.0,0.0,0.0,4.0,6.0,4.0,2.0,0.0,0,0,0
1525,Fresno,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1526,Fresno,48,19,21.0,21.0,0.0,0.0,154.0,0.0,46.0,0.0,0.0,12.0,64.0,13.0,19.0,0.0,0,0,0
1527,Fresno,108,42,47.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
1528,Fresno,12,5,5.0,3.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0,0,0
1531,Fresno,24,6,7.030405669946083,7.030405669946083,0.0,0.0,298.34189495277576,0.0,0.0,200.0,82.0,0.0,4.0,0.0,2.0,10.341894952775759,0,0,0
1541,Huron,595,162,162.0,9.0,153.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0,0,0
1542,Huron,291,79,79.1837338464,3.1837338464,76.0,0.0,76.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,16.0,0.0,0,0,0
1543,Huron,1360,298,298.2503121712,114.2503121712,184.0,0.0,57.20513697166545,5.0,0.0,0.0,7.0,1.0,2.0,7.0,29.0,6.205136971665455,805,24,0
1544,Huron,1124,245,244.0,0.0,244.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1545,Huron,1355,330,363.0,78.0,282.0,3.0,44.0,0.0,5.0,0.0,8.0,4.0,1.0,9.0,17.0,0.0,0,0,0
1546,Huron,150,49,56.0,21.0,35.0,0.0,38.02541171712,0.0,5.0,0.025411717120000003,0.0,14.0,5.0,1.0,13.0,0.0,0,0,0
1547,Huron,463,125,129.0,107.0,0.0,22.0,357.17996495576733,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,338.17996495576733,0,0,0
1548,Huron,356,96,101.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1549,Huron,558,185,212.0,132.0,80.0,0.0,51.0,4.0,0.0,0.0,3.0,42.0,2.0,0.0,0.0,0.0,421,0,0
1550,Huron,130,44,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1551,Huron,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1561,Huron,476,144,147.8509776576,75.8509776576,72.0,0.0,15.47081297472,0.0,0.0,0.0,0.0,3.0,0.0,0.23540648736000003,12.23540648736,0.0,0,0,0
1562,Unincorporate,0,0,0.11946395968,0.11946395968,0.0,0.0,93.47854195712,0.0,0.0,20.35471096064,0.0,0.0,0.0,36.561915498240005,36.561915498240005,0.0,0,0,0
1563,Unincorporate,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1581,Kerman,11,4,5.342375118470001,5.13202920279402,0.2103459156759802,0.0,211.07087662846,0.00403996782222,108.02381454716256,0.00262243525302,0.0,1.01658513105964,0.0043943509645199995,2.0,100.01942019619804,0.0,0,0,0
1582,Kerman,1918,550,568.92417613462,222.46457436524318,346.45960176937683,0.0,205.32404664684,6.654208798632119,61.22480976035777,4.319398693848921,0.0,27.31727822596345,12.237911324827916,0.29177070384,93.27866913936984,0.0,0,0,0
1583,Kerman,3298,819,818.0,682.0,136.0,0.0,220.90610709859394,0.0,0.0,73.0,38.0,22.0,0.0,0.0,0.0,87.90610709859395,0,0,0
1584,Kerman,783,340,379.0,238.0,141.0,0.0,684.4703192444122,281.0,70.0,0.0,28.0,58.0,12.0,17.0,53.0,165.47031924441214,63,1643,0
1585,Kerman,1969,649,669.0,239.0,324.0,106.0,298.6837899055515,10.0,37.0,0.0,8.0,143.0,28.0,7.0,45.0,20.683789905551517,0,0,0
1586,Kerman,885,297,305.0,285.0,20.0,0.0,544.0,73.0,61.0,0.0,17.0,28.0,4.0,22.0,339.0,0.0,883,0,0
1587,Kerman,1576,476,513.3025760809401,364.11668160621474,149.18589447472525,0.0,163.31063970028973,0.00357034598844,0.02104625003712,0.0023175930100400003,13.0,11.01465720984728,41.00388353423304,0.0,0.01716271580408,98.24800205136971,0,0,0
1588,Kerman,1434,388,407.0,336.0,71.0,0.0,626.912774144906,80.15158776942,14.0,0.0,5.0,68.0,85.0,15.0,4.0,355.76118637548615,748,0,0
1589,Kerman,1006,499,499.0,384.0,115.0,0.0,444.53002265054056,147.0,2.0,95.0,36.0,50.0,10.0,0.0,28.0,76.53002265054062,711,0,0
1590,Kerman,2837,691,689.0,485.0,204.0,0.0,145.81204324971154,0.0,0.0,0.0,36.0,47.0,4.0,1.0,3.0,54.81204324971152,0,0,0
1591,Kerman,32,9,10.0,0.0,10.0,0.0,469.27385785717337,0.0,0.0,0.0,210.0,2.0,0.0,7.0,0.0,250.27385785717337,0,0,0
1592,Kerman,12,3,3.0,3.0,0.0,0.0,84.0,0.0,0.0,0.0,38.0,18.0,0.0,0.0,28.0,0.0,0,0,0
1593,Kerman,48,12,12.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1594,Kerman,8,2,2.0,2.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,7.0,0.0,0,0,0
1611,Kerman,963,307,323.72858378239005,182.58962038868438,141.13896339370564,0.0,87.53925035474,4.98973727022018,29.413188119192643,3.2389522631253804,0.0,20.484184583009164,5.427433521993879,0.0,23.98575459719877,0.0,0,0,0
1612,Kerman,12,4,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1613,Kerman,1170,304,331.0,249.0,82.0,0.0,80.10256848583273,51.0,0.0,0.0,6.0,15.0,5.0,0.0,0.0,3.1025684858327276,625,0,0
1614,Kerman,11,3,3.0,3.0,0.0,0.0,16.590657767659998,0.0,0.0,0.0,6.737650534705999,0.0,0.0,6.370285873914,3.48272135904,0.0,0,0,0
1615,Kerman,7,2,2.0,2.0,0.0,0.0,471.25481576353013,0.0,0.0,0.0,195.89012614551106,0.0,0.0,179.65880041161907,95.70588920640002,0.0,0,0,0
1616,Kerman,20,5,5.0,5.0,0.0,0.0,14.478652933886062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.478652933886062,0,0,0
1617,Kerman,16,4,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1631,Kingsburg,4,2,2.0,2.0,0.0,0.0,282.32488567887515,0.0,2.0,0.0,191.0,0.0,0.0,10.0,9.0,70.32488567887516,0,0,0
1632,Kingsburg,708,256,289.47247792352,147.47247792352,142.0,0.0,48.79092995644545,0.033390200132459996,0.19682644288608,0.021674340436860003,22.0,12.13707555843852,2.03631916505636,6.0,0.16050727782972,6.205136971665455,0,0,0
1633,Kingsburg,1107,406,460.0,411.0,49.0,0.0,163.20513697166547,5.0,0.0,0.0,7.0,109.0,29.0,4.0,3.0,6.205136971665455,0,0,0
1634,Kingsburg,1423,431,431.02171833567576,431.02171833567576,0.0,0.0,39.17094747638788,0.0,0.0,0.0,5.0,18.0,8.0,0.0,3.0,5.170947476387879,0,0,0
1635,Kingsburg,17,5,5.0,5.0,0.0,0.0,152.17730225535516,7.62589818547648,21.68950509333504,0.40628478706368,8.0,2.56947676142976,59.68080153507968,10.0,6.00870355825536,36.196632334715154,0,0,0
